NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
1000,221,.21991341,.21991341,.13000011,.13000011,11.634716
2000,250,.12481753,.29721635E-01,.10999990,.24000001,18.960001
3000,309,.10238689,.57525608E-01,.12500000,.36500001,23.259596
4000,450,.11302439,.14493691,.13400006,.49900007,21.678781
5000,620,.12678604,.18183261,.12599993,.62500000,19.536290
6000,836,.14090155,.21147913,.13499999,.75999999,17.421818
7000,1082,.15469373,.23744680,.14000010,.90000010,15.735861
8000,1307,.16361729,.22608223,.13499999,1.0350001,14.802798
9000,1518,.16997046,.22079582,.12999988,1.1650000,14.184143
10000,1760,.17694873,.23975310,.15499997,1.3199999,13.679999
11000,2005,.18271934,.24042548,.14499998,1.4649999,13.148466
12000,2220,.18658347,.22908892,.13700008,1.6020000,12.830432
13000,2473,.19170434,.25315481,.13800001,1.7400000,12.331977
14000,2707,.19498017,.23756597,.14499998,1.8850000,12.041856
15000,2917,.19693329,.22427685,.12700009,2.0120001,11.782995
16000,3161,.20025673,.25010835,.13299990,2.1450000,11.426654
17000,3393,.20224469,.23405210,.13499999,2.2800000,11.159434
18000,3642,.20472382,.24686897,.13000011,2.4100001,10.824487
19000,3928,.20832403,.27312780,.13999987,2.5500000,10.433707
20000,4171,.20963548,.23455317,.13000011,2.6800001,10.170636
21000,4432,.21233082,.26623763,.14999986,2.8299999,9.9407579
22000,4714,.21569074,.28624898,.14000010,2.9700000,9.6307638
23000,4940,.21632402,.23025622,.13999987,3.1099999,9.4810928
24000,5187,.21778128,.25129818,.14000010,3.2500000,9.2813283
25000,5429,.21898487,.24787110,.14000010,3.3900001,9.0984880
26000,5685,.22040296,.25585511,.13399982,3.5239999,8.8735372
27000,5945,.22201644,.26396711,.14100003,3.6650000,8.6646887
28000,6222,.22355709,.26515455,.13499999,3.8000000,8.4147218
29000,6438,.22384342,.23186051,.13000011,3.9300001,8.2787606
30000,6706,.22506393,.26045883,.13999987,4.0699999,8.0683834
31000,6962,.22591509,.25144992,.17000008,4.2400000,7.9404079
32000,7199,.22647933,.24397061,.14499998,4.3850000,7.7972475
33000,7445,.22725248,.25199339,.14499998,4.5300000,7.6392411
34000,7709,.22828245,.26227138,.13599992,4.6659999,7.4393313
35000,8012,.23019319,.29515838,.14400005,4.8099999,7.1969894
36000,8256,.23079696,.25192898,.16000009,4.9700000,7.0697287
37000,8491,.23144261,.25468603,.11999989,5.0899999,6.8991649
38000,8742,.23212801,.25748797,.14000010,5.2300000,6.7352254
39000,8995,.23294566,.26401627,.12999988,5.3599999,6.5577319
40000,9272,.23403181,.27639145,.14000010,5.5000000,6.3636756
41000,9544,.23485520,.26779100,.13000011,5.6300001,6.1679884
42000,9800,.23552566,.26301432,.13399982,5.7639999,5.9992652
43000,10091,.23665371,.28403207,.13600016,5.9000001,5.7935884
44000,10363,.23748846,.27338238,.12999988,6.0300000,5.6075567
45000,10632,.23827739,.27299064,.14000010,6.1700001,5.4364711
46000,10873,.23847306,.24727805,.13100004,6.3010001,5.2891776
47000,11142,.23907064,.26655927,.14899993,6.4500000,5.1278137
48000,11427,.23995773,.28165123,.12999988,6.5799999,4.9365835
49000,11694,.24058704,.27079368,.16000009,6.7400000,4.7872790
50000,12000,.24186049,.30425943,.17199993,6.9119999,4.6080000
51000,12283,.24279735,.28964040,.13800001,7.0500000,4.4292803
52000,12536,.24294091,.25026242,.14000010,7.1900001,4.2809637
53000,12805,.24344025,.26940583,.13999987,7.3299999,4.1186528
54000,13066,.24374144,.25970494,.13000011,7.4600000,3.9589500
55000,13314,.24374512,.24394389,.12500000,7.5850000,3.8090214
56000,13618,.24446404,.28400438,.13499999,7.7200000,3.6179351
57000,13906,.24525316,.28944364,.12999988,7.8499999,3.4400906
58000,14178,.24570307,.27134843,.18300009,8.0330000,3.2986406
59000,14436,.24596873,.26137707,.13700008,8.1700001,3.1489249
60000,14678,.24605027,.25086058,.13999987,8.3099999,3.0130685
61000,14917,.24605168,.24613626,.12400007,8.4340000,2.8739037
62000,15201,.24656456,.27785066,.13100004,8.5650001,2.7039955
63000,15483,.24716733,.28453873,.14499998,8.7100000,2.5410495
64000,15750,.24740525,.26239425,.13899994,8.8490000,2.3878254
65000,16052,.24818895,.29834596,.13599992,8.9849999,2.2098667
66000,16301,.24817719,.24741273,.12500000,9.1099999,2.0672284
67000,16592,.24889460,.29624337,.14700007,9.2570000,1.9013896
68000,16845,.24905409,.25974009,.14300013,9.4000001,1.7605818
69000,17089,.24915157,.25578013,.12999988,9.5300000,1.6233735
70000,17370,.24968475,.28647457,.14000010,9.6700001,1.4641393
71000,17614,.24962042,.24511688,.13999987,9.8099999,1.3288668
72000,17872,.24980089,.26261467,.13499999,9.9449999,1.1841405
73000,18121,.24991184,.25789984,.13900018,10.084000,1.0456286
74000,18397,.25030577,.27906285,.13599992,10.220000,.89050715
75000,18670,.25068846,.27900724,.13999987,10.360000,.73801820
76000,18943,.25105962,.27889680,.14000010,10.500000,.58588925
77000,19208,.25126950,.26722080,.14000010,10.640000,.43871721
78000,19458,.25135811,.25818065,.12999988,10.770000,.29999692
79000,19701,.25144372,.25812140,.13499999,10.905000,.16550403
79998,20000,.25194886,.29193515,.14800000,11.053000,.0000000
