ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Average,LogStandardDeviation,Cutoff
1,0,.20284986,.0000000,1,3,-14939.222,-.53739221E-01,-.32098449E-01,.69357563
1,0,.20289622,.0000000,1,1,-14939.058,-.42492294E-01,-.31435021E-01,.69360105
1,0,.20294258,.0000000,1,1,-14938.399,-.31893702E-01,-.17708935E-01,.69370977
1,0,.20295817,.16162449E-02,1,3,-14940.368,-.54310672E-01,-.20592796E-01,.69365533
1,0,.20300452,.0000000,1,1,-14937.434,-.18873418E-01,-.69258255E-02,.69354694
1,0,.20302363,.0000000,1,4,-14935.341,-.17514577E-01,-.69201753E-02,.69321305
1,0,.20306995,.0000000,1,1,-14935.073,-.18279728E-01,-.18070819E-01,.69309998
1,0,.20307292,.40075069E-03,1,5,-14935.333,-.27756346E-01,-.25038548E-01,.69306029
1,0,.20304610,.0000000,1,3,-14938.569,-.34264829E-01,-.37376037E-01,.69309321
1,0,.20302351,.0000000,1,2,-14942.628,-.85068290E-02,-.31738346E-01,.69317578
1,0,.20306981,.0000000,1,1,-14941.287,-.22984000E-01,-.34272043E-01,.69339865
1,0,.20311690,.0000000,1,3,-14939.620,-.26113666E-01,-.29062095E-01,.69356021
1,0,.20314311,.70335718E-03,1,3,-14937.166,.13871179E-01,.69442336E-02,.69327317
1,0,.20318938,.0000000,1,1,-14937.029,.10075758E-01,-.60297263E-03,.69328220
1,0,.20322385,.0000000,1,2,-14936.783,-.49316328E-02,-.87247090E-02,.69338201
1,0,.20325025,.0000000,1,3,-14936.542,-.38855720E-02,.25746866E-02,.69330148
1,0,.20330805,.0000000,1,2,-14935.773,-.21846606E-01,-.12070632E-01,.69330712
1,0,.20333311,.21621699E-03,1,6,-14934.774,-.50539014E-02,-.30545079E-03,.69306698
1,0,.20332801,.0000000,1,1,-14936.933,-.99634129E-02,-.25707534E-02,.69344120
1,0,.20336460,.0000000,1,1,-14937.114,-.22071787E-01,-.14860543E-01,.69351966
1,0,.20341082,.0000000,1,1,-14935.204,-.25971846E-01,-.18476874E-01,.69318137
1,0,.20339984,.0000000,1,3,-14936.285,.10261482E-02,-.70211248E-02,.69323059
1,0,.20346777,.0000000,1,2,-14935.426,-.19685707E-02,-.11593134E-01,.69303767
1,0,.20342361,.11113896E-03,1,11,-14936.345,.10841135E-01,.13616246E-01,.69301209
1,0,.20349818,.0000000,1,4,-14936.075,.80133188E-03,.44785619E-02,.69319719
1,0,.20353652,.0000000,1,3,-14935.475,-.21277548E-01,-.16037186E-02,.69304924
1,0,.20352872,.0000000,1,2,-14937.587,-.61754286E-01,-.30532730E-01,.69314584
1,0,.20351326,.0000000,1,3,-14938.784,-.56321750E-01,-.18755351E-01,.69324612
1,0,.20356310,.11607564E-02,1,6,-14934.481,-.25496844E-01,-.10355182E-01,.69305775
1,0,.20358709,.0000000,1,2,-14934.677,-.29737381E-01,-.97628490E-02,.69301945
1,0,.20359654,.0000000,1,1,-14935.680,-.40803523E-01,-.19477464E-01,.69317227
1,0,.20361877,.32370689E-03,1,6,-14934.897,.19856017E-02,-.19280759E-02,.69305682
1,0,.20356148,.0000000,1,15,-14934.489,-.97784120E-02,-.87803160E-02,.69306783
1,0,.20354570,.0000000,1,2,-14936.518,-.52502459E-01,-.22717874E-01,.69310978
1,0,.20357354,.0000000,1,3,-14935.452,-.72886846E-03,-.37304208E-02,.69316765
1,0,.20355049,.59206715E-03,1,6,-14936.051,-.72359612E-02,-.10440277E-01,.69326892
1,0,.20341886,.0000000,1,18,-14935.321,.49145132E-02,.78986295E-02,.69300388
1,0,.20341718,.0000000,1,7,-14935.083,.11990985E-02,.51635122E-02,.69302390
1,0,.20343967,.0000000,1,3,-14934.392,-.82203680E-02,-.56654496E-03,.69300180
1,0,.20340490,.90128309E-03,1,8,-14934.234,-.28649728E-01,-.12136151E-01,.69300852
1,0,.20323045,.0000000,1,22,-14934.669,-.33509594E-01,-.11916390E-01,.69300203
1,0,.20325097,.0000000,1,2,-14934.997,-.28846065E-01,-.91180241E-02,.69307146
1,0,.20314805,.83642711E-03,1,12,-14937.347,-.14498441E-01,.68889343E-02,.69310404
1,0,.20318347,.0000000,1,4,-14935.927,-.22956213E-01,-.10838273E-01,.69332151
1,0,.20319406,.0000000,1,2,-14936.638,-.40481298E-01,-.15806838E-01,.69327905
1,0,.20317727,.28115352E-03,1,4,-14937.509,-.46905935E-01,-.23260140E-01,.69341001
1,0,.20322310,.0000000,1,1,-14937.066,-.33770690E-01,-.59198970E-02,.69318408
1,0,.20322293,.0000000,1,6,-14936.495,-.44617203E-01,-.19110148E-01,.69323217
1,0,.20320100,.0000000,1,7,-14936.051,-.54985356E-01,-.25766464E-01,.69301395
1,0,.20325622,.0000000,1,5,-14934.962,-.24166143E-01,-.15289600E-01,.69316767
1,0,.20330199,.0000000,1,1,-14934.829,-.17266875E-01,-.56523638E-02,.69311199
1,0,.20332837,.81001518E-03,1,5,-14934.783,-.14764808E-01,-.32734934E-02,.69307855
1,0,.20333611,.0000000,1,1,-14935.868,-.88192816E-02,-.10213634E-01,.69326478
1,0,.20334810,.0000000,1,4,-14934.844,-.31163046E-01,-.22167723E-01,.69308254
1,0,.20334781,.0000000,1,1,-14936.462,-.46053103E-01,-.26086099E-01,.69324940
1,0,.20338608,.0000000,1,2,-14935.296,-.31879444E-01,-.90798074E-02,.69306091
1,0,.20344780,.24095450E-03,1,3,-14935.041,-.33952832E-01,-.13197803E-01,.69308412
1,0,.20342347,.0000000,1,4,-14935.992,-.48086905E-01,-.21237552E-01,.69310601
1,0,.20343655,.0000000,1,4,-14935.831,-.23298091E-01,-.80141231E-02,.69326313
1,0,.20345113,.0000000,1,4,-14936.197,-.26962711E-01,-.12722571E-01,.69335583
1,0,.20348514,.0000000,1,2,-14935.036,-.31934320E-01,-.19174409E-01,.69314850
1,0,.20348855,.0000000,1,3,-14936.075,-.35883716E-01,-.22309536E-01,.69328475
1,0,.20347436,.0000000,1,5,-14936.462,-.28234272E-01,-.72678338E-02,.69327239
1,0,.20346710,.39271177E-03,1,3,-14937.391,-.13839115E-01,-.55639952E-02,.69354505
1,0,.20351274,.0000000,1,1,-14936.934,-.43618599E-01,-.25330717E-01,.69335751
1,0,.20353580,.0000000,1,3,-14936.696,-.52727300E-01,-.25624801E-01,.69317604
1,0,.20357379,.0000000,1,2,-14934.366,-.33024643E-01,-.14786455E-01,.69301220
1,0,.20352065,.31663782E-03,1,7,-14938.139,-.32224805E-01,-.35091290E-01,.69311854
1,0,.20356364,.0000000,1,2,-14937.509,-.29523590E-01,-.31836482E-01,.69314291
1,0,.20356996,.0000000,1,1,-14938.667,-.46079426E-01,-.22343312E-01,.69361230
1,0,.20359305,.0000000,1,3,-14937.164,-.30359277E-01,-.13491947E-01,.69349171
1,0,.20363864,.0000000,1,1,-14937.131,-.53268155E-01,-.26936635E-01,.69324775
1,0,.20367257,.0000000,1,2,-14934.543,-.25306375E-01,-.20431573E-01,.69303378
1,0,.20368148,.43105891E-03,1,13,-14934.963,-.38712999E-01,-.22374761E-01,.69308410
1,0,.20365707,.0000000,1,8,-14935.675,-.44125835E-01,-.23506775E-01,.69314551
1,0,.20370309,.0000000,1,2,-14935.674,-.23653134E-01,-.27906032E-02,.69307903
1,0,.20375508,.59446623E-03,1,2,-14935.511,-.26094000E-01,-.17679603E-01,.69324185
1,0,.20374470,.0000000,1,4,-14936.577,.44312774E-03,.32443440E-02,.69330115
1,0,.20376746,.0000000,1,2,-14937.157,.11972899E-01,.25542591E-02,.69329914
1,0,.20381295,.0000000,1,1,-14936.672,.90380784E-02,-.26138995E-03,.69324904
1,0,.20382853,.0000000,1,3,-14936.795,-.35936750E-01,-.69276277E-02,.69311937
1,0,.20382537,.47883961E-03,1,2,-14938.221,-.17393476E-01,.11486456E-02,.69346463
1,0,.20387085,.0000000,1,1,-14937.629,-.90065837E-02,.44516776E-02,.69337473
1,0,.20389448,.0000000,1,3,-14937.578,-.11988279E-01,.18610751E-02,.69342036
1,0,.20388003,.0000000,1,3,-14938.952,-.35477549E-01,-.15689479E-01,.69375302
1,0,.20397148,.77193909E-03,1,5,-14937.708,-.41884157E-01,-.24731112E-01,.69350550
1,0,.20399580,.0000000,1,3,-14935.574,-.13947491E-01,-.47867432E-02,.69323913
1,0,.20398184,.0000000,1,5,-14936.090,-.48139798E-01,-.28139740E-01,.69315019
1,0,.20397817,.0000000,1,7,-14935.723,-.49559240E-01,-.21323679E-01,.69302618
1,0,.20402356,.0000000,1,1,-14935.626,-.31890689E-01,-.99939952E-02,.69314242
1,0,.20400049,.0000000,1,3,-14938.548,-.32197725E-01,-.17912614E-01,.69373282
1,0,.20404587,.0000000,1,1,-14937.820,-.17598679E-01,-.12125617E-01,.69363647
1,0,.20401904,.21637505E-02,1,5,-14939.067,-.44835739E-02,.96137814E-03,.69373938
1,0,.20406441,.0000000,1,1,-14938.085,-.61196344E-02,.18221674E-02,.69355776
1,0,.20405686,.0000000,1,5,-14938.422,-.12072717E-01,.81715757E-03,.69359057
1,0,.20408724,.0000000,1,1,-14938.727,.18750719E-01,.59325681E-02,.69344652
1,0,.20413259,.0000000,1,1,-14937.637,-.53432437E-02,-.97472449E-02,.69350779
1,0,.20417793,.0000000,1,1,-14936.984,.24581669E-02,-.83202747E-02,.69327959
1,0,.20422326,.0000000,1,1,-14935.619,-.20445796E-01,-.11257156E-01,.69328243
1,0,.20422510,.85135333E-03,1,1,-14937.061,-.23197007E-01,.26745108E-02,.69305515
1,0,.20422031,.0000000,1,6,-14935.421,-.15730445E-01,-.22053203E-02,.69314748
1,0,.20426155,.0000000,1,4,-14934.502,-.26394846E-01,-.10838313E-01,.69305902
1,0,.20424214,.0000000,1,8,-14934.688,-.28423444E-01,-.12409935E-01,.69308980
1,0,.20424099,.0000000,1,1,-14936.381,-.41229722E-01,-.20386680E-01,.69329086
1,0,.20426190,.0000000,1,2,-14937.943,-.52737421E-01,-.19863197E-01,.69327331
1,0,.20429014,.0000000,1,2,-14938.043,-.66545141E-01,-.35729760E-01,.69311178
1,0,.20419564,.62623793E-03,1,15,-14938.266,-.69689687E-01,-.36532006E-01,.69306386
1,0,.20419901,.0000000,1,6,-14936.982,-.61645267E-01,-.28037531E-01,.69301479
1,0,.20423262,.0000000,1,2,-14936.353,-.55521176E-01,-.26059410E-01,.69305512
1,0,.20423389,.0000000,1,1,-14937.837,-.48681611E-01,-.18375746E-01,.69333736
1,0,.20427909,.24550671E-02,1,1,-14937.569,-.21240151E-01,-.13325209E-02,.69338298
1,0,.20430636,.0000000,1,4,-14935.951,-.35146125E-01,-.11854129E-01,.69318076
1,0,.20432115,.0000000,1,1,-14936.718,-.53885501E-01,-.29861100E-01,.69316787
1,0,.20432785,.0000000,1,2,-14937.359,-.55431575E-01,-.27001381E-01,.69323879
1,0,.20429991,.0000000,1,3,-14939.596,-.65789451E-01,-.27086558E-01,.69329354
1,0,.20433348,.59048249E-03,1,2,-14939.005,-.31390043E-01,.17901227E-02,.69314487
1,0,.20435793,.0000000,1,3,-14937.424,-.29919079E-01,-.65867668E-02,.69337263
1,0,.20435665,.0000000,1,6,-14937.392,-.29389508E-01,-.23308065E-01,.69346889
1,0,.20434589,.0000000,1,2,-14938.910,-.35921643E-01,-.32984720E-01,.69344403
1,0,.20439103,.40496362E-03,1,1,-14937.882,-.34795824E-01,-.26723782E-01,.69350047
1,0,.20441279,.0000000,1,5,-14937.807,-.38885073E-01,-.21142951E-01,.69356002
1,0,.20446616,.0000000,1,3,-14937.490,-.33779641E-01,-.30166611E-01,.69330363
1,0,.20451052,.0000000,1,4,-14937.750,-.47005897E-01,-.30770541E-01,.69340014
1,0,.20450148,.0000000,1,2,-14939.337,-.37275920E-01,-.51582094E-02,.69340880
1,0,.20453253,.0000000,1,1,-14939.622,-.38237872E-01,-.98228593E-02,.69364730
1,0,.20454355,.0000000,1,4,-14939.976,-.50132558E-01,-.23208435E-01,.69376192
1,0,.20457297,.0000000,1,3,-14940.057,-.29129803E-01,.11133452E-03,.69351044
1,0,.20463119,.16114625E-02,1,2,-14936.905,-.38197528E-01,-.25784648E-01,.69337107
1,0,.20465464,.0000000,1,3,-14936.348,-.33888915E-01,-.18213901E-01,.69335694
1,0,.20469969,.0000000,1,1,-14935.214,-.21183531E-01,-.12521590E-01,.69321675
1,0,.20469911,.0000000,1,5,-14936.176,-.15522295E-01,-.61142513E-03,.69322639
1,0,.20474414,.0000000,1,1,-14935.106,.14080873E-02,.43921401E-02,.69304424
1,0,.20478916,.0000000,1,1,-14934.956,-.13912128E-01,-.16142675E-01,.69306677
1,0,.20475263,.23671998E-03,1,9,-14934.855,-.29516495E-01,-.23356094E-01,.69305006
1,0,.20476485,.0000000,1,14,-14936.311,-.84361983E-02,-.65044805E-02,.69336341
1,0,.20479839,.0000000,1,2,-14934.895,-.28186486E-01,-.16316565E-01,.69314767
1,0,.20483234,.0000000,1,2,-14934.398,-.22416804E-01,-.80296354E-02,.69303763
1,0,.20484321,.0000000,1,1,-14935.322,-.67126651E-02,-.43927982E-03,.69315494
1,0,.20485964,.0000000,1,6,-14935.441,-.21170902E-01,-.45685721E-02,.69314471
1,0,.20487868,.0000000,1,1,-14936.053,-.15268900E-01,.11475983E-02,.69314880
1,0,.20486304,.79031215E-03,1,8,-14935.568,-.25593931E-01,-.73739347E-02,.69317440
1,0,.20481467,.0000000,1,8,-14936.238,-.13149822E-01,-.10064826E-02,.69327619
1,0,.20483213,.0000000,1,1,-14936.904,-.88214490E-02,-.43564923E-02,.69345597
1,0,.20487701,.0000000,1,1,-14936.025,.12647698E-01,.70823018E-02,.69310371
1,0,.20486073,.0000000,1,7,-14935.266,-.53860819E-02,-.18030012E-02,.69316438
1,0,.20487643,.52515588E-03,1,6,-14935.104,-.99450275E-02,-.76615185E-02,.69317470
1,0,.20488934,.0000000,1,6,-14933.956,-.18589122E-01,-.11390776E-01,.69301097
1,0,.20482226,.0000000,1,7,-14935.448,-.15778712E-02,-.73472153E-02,.69313747
1,0,.20485299,.0000000,1,4,-14934.485,-.14592947E-01,-.12834966E-01,.69306611
1,0,.20483027,.60688515E-03,1,9,-14934.032,-.26295498E-01,-.12590280E-01,.69300295
1,0,.20480759,.0000000,1,12,-14933.976,-.22667389E-01,-.13024657E-01,.69301225
1,0,.20482192,.0000000,1,1,-14934.754,-.38038221E-01,-.19898495E-01,.69305718
1,0,.20484832,.0000000,1,1,-14935.148,-.41158864E-01,-.23056977E-01,.69309169
1,0,.20476899,.61418501E-03,1,8,-14936.833,-.59181535E-01,-.24781184E-01,.69300366
1,0,.20478182,.0000000,1,2,-14937.327,-.23234372E-01,.19843332E-02,.69313674
1,0,.20474624,.0000000,1,5,-14938.265,-.46104391E-01,-.11316262E-01,.69322305
1,0,.20475101,.0000000,1,6,-14937.822,-.41712534E-01,-.10319025E-01,.69325896
1,0,.20479427,.0000000,1,2,-14936.250,-.27483588E-01,-.11178272E-01,.69334039
1,0,.20481277,.10081636E-02,1,4,-14935.232,-.31876052E-01,-.13640834E-01,.69315520
1,0,.20482349,.0000000,1,3,-14935.676,-.29809375E-01,-.10155978E-01,.69319299
1,0,.20483364,.0000000,1,4,-14935.429,-.39055395E-01,-.29266233E-01,.69304449
1,0,.20479548,.0000000,1,13,-14934.099,-.20855835E-01,-.10894355E-01,.69303135
1,0,.20468414,.49475092E-03,1,14,-14935.479,-.26217658E-02,.67616905E-02,.69301818
1,0,.20463568,.0000000,1,9,-14935.675,-.12772494E-01,.90187838E-03,.69313277
1,0,.20455488,.0000000,1,17,-14934.901,-.35335197E-01,-.14571432E-01,.69306331
1,0,.20454080,.0000000,1,5,-14935.788,-.44438400E-01,-.24824257E-01,.69315928
1,0,.20456270,.0000000,1,3,-14935.520,-.44860445E-01,-.17717898E-01,.69303338
1,0,.20451615,.10131650E-02,1,9,-14936.071,-.49893461E-01,-.34246570E-01,.69302475
1,0,.20455094,.0000000,1,5,-14936.047,-.35283213E-01,-.22579859E-01,.69327880
1,0,.20459216,.0000000,1,2,-14935.896,-.30599799E-01,-.11400706E-01,.69324410
1,0,.20463664,.0000000,1,1,-14934.661,-.83372251E-02,-.29109531E-04,.69303385
1,0,.20465002,.0000000,1,1,-14935.473,-.10015128E-01,-.40971818E-02,.69322334
1,0,.20465009,.0000000,1,2,-14936.365,-.31060874E-01,-.21852921E-01,.69333913
1,0,.20469456,.0000000,1,1,-14936.084,-.38190411E-02,-.93933773E-02,.69323917
1,0,.20471553,.0000000,1,6,-14935.639,-.74207044E-02,-.52273857E-02,.69324959
1,0,.20476379,.57857291E-03,1,4,-14935.826,.29795506E-02,-.39814437E-02,.69317359
1,0,.20479976,.0000000,1,2,-14935.682,-.25249289E-01,-.24113268E-01,.69311435
1,0,.20482634,.0000000,1,1,-14936.067,.58545058E-02,-.73957061E-02,.69307547
1,0,.20487077,.0000000,1,1,-14934.880,-.23268020E-02,-.18510011E-02,.69309113
1,0,.20466178,.22133550E-03,1,35,-14934.192,-.15229579E-01,-.14249411E-01,.69300265
1,0,.20467015,.0000000,1,2,-14934.816,-.20626522E-01,-.17845655E-01,.69309130
1,0,.20452765,.0000000,1,19,-14934.651,-.17667333E-01,-.16985475E-01,.69304989
1,0,.20455206,.0000000,1,1,-14935.093,-.11069989E-01,-.14032553E-01,.69309718
1,0,.20453203,.0000000,1,7,-14935.595,-.32265181E-01,-.28387803E-01,.69304097
1,0,.20447185,.14899666E-02,1,11,-14936.548,.11436008E-01,.13196142E-01,.69306114
1,0,.20451611,.0000000,1,1,-14935.688,.50406576E-02,.83179589E-02,.69305166
1,0,.20455218,.0000000,1,3,-14935.243,.75753189E-03,-.79507728E-02,.69304876
1,0,.20454978,.0000000,1,3,-14936.649,.14448642E-01,-.44232035E-02,.69301623
1,0,.20456201,.0000000,1,4,-14936.147,-.63386528E-02,-.70661347E-02,.69331708
1,0,.20458083,.0000000,1,1,-14936.758,-.54939191E-02,-.13978533E-01,.69325616
1,0,.20466036,.52332225E-03,1,2,-14935.538,-.28044965E-01,-.18030875E-01,.69324542
1,0,.20463425,.0000000,1,3,-14937.498,-.28634191E-01,-.27907318E-01,.69331886
1,0,.20464164,.0000000,1,5,-14936.720,-.29338059E-01,-.13361817E-01,.69342744
1,0,.20464667,.0000000,1,1,-14937.940,-.47257527E-01,-.23161838E-01,.69347565
1,0,.20467963,.0000000,1,2,-14935.837,-.22247954E-01,-.11767772E-01,.69331571
1,0,.20472382,.25915955E-03,1,1,-14935.528,-.10128174E-01,-.15704214E-01,.69310294
1,0,.20476800,.0000000,1,1,-14935.101,.28998146E-02,-.16980519E-02,.69307957
1,0,.20473530,.0000000,1,11,-14934.559,-.24114491E-01,-.10549298E-01,.69308602
1,0,.20472845,.0000000,1,2,-14935.811,-.30136923E-01,-.23264063E-01,.69321453
1,0,.20477260,.0000000,1,1,-14934.651,-.14299624E-01,-.11593918E-01,.69310502
1,0,.20476970,.0000000,1,3,-14935.297,.84644414E-02,-.21682226E-02,.69301579
1,0,.20480829,.0000000,1,1,-14935.402,-.26757557E-01,-.26523119E-01,.69299990
1,0,.20485241,.0000000,1,1,-14934.627,-.24406703E-01,-.16096917E-01,.69310759
1,0,.20487038,.0000000,1,3,-14936.740,-.38433781E-01,-.18557784E-01,.69337564
1,0,.20489582,.47452432E-03,1,3,-14935.476,-.29057080E-01,-.23079001E-01,.69315590
1,0,.20491699,.0000000,1,1,-14936.010,-.37395532E-01,-.25560003E-01,.69322595
1,0,.20491741,.0000000,1,6,-14936.767,-.32616857E-01,-.52480150E-02,.69313755
1,0,.20491386,.0000000,1,1,-14938.727,-.29994616E-01,-.28120618E-02,.69342250
1,0,.20492851,.49901586E-03,1,3,-14939.453,-.43100755E-01,-.19533920E-01,.69376618
1,0,.20494066,.0000000,1,2,-14940.434,-.28682487E-01,-.13469076E-01,.69404854
1,0,.20496040,.0000000,1,2,-14940.779,-.47327936E-01,-.10492177E-01,.69355597
1,0,.20500447,.0000000,1,1,-14939.467,-.14092346E-01,.36859160E-02,.69362170
1,0,.20504750,.0000000,1,2,-14938.437,-.12448595E-01,.17996797E-02,.69355602
1,0,.20504596,.0000000,1,1,-14940.168,-.34232857E-01,-.11138319E-01,.69388167
1,0,.20505653,.0000000,1,1,-14941.095,.11959457E-01,.14223023E-01,.69374994
1,0,.20507467,.0000000,1,1,-14941.725,.21619326E-01,.56824771E-02,.69385464
1,0,.20508757,.19297393E-02,1,4,-14939.771,.13327609E-01,.37648898E-02,.69369663
1,0,.20512024,.0000000,1,2,-14937.622,.24307552E-01,.12542436E-01,.69317469
1,0,.20516176,.0000000,1,2,-14936.921,-.11174776E-01,.18052793E-02,.69332579
1,0,.20517644,.0000000,1,1,-14937.676,-.11975111E-01,-.36099578E-02,.69357121
1,0,.20521618,.0000000,1,1,-14937.756,-.19504619E-01,-.63539115E-02,.69358512
1,0,.20526019,.0000000,1,1,-14936.754,-.12306208E-01,-.84496103E-03,.69336385
1,0,.20527386,.0000000,1,1,-14937.548,-.44131770E-01,-.25902292E-01,.69345205
1,0,.20525561,.91845609E-03,1,2,-14940.194,-.43348659E-01,-.33189089E-01,.69373705
1,0,.20525334,.0000000,1,1,-14941.999,-.48537116E-01,-.43220695E-01,.69360086
1,0,.20529734,.0000000,1,1,-14941.490,-.50955660E-01,-.41799916E-01,.69363422
1,0,.20534666,.0000000,1,3,-14939.574,-.29984112E-01,-.30895684E-01,.69354498
1,0,.20539064,.0000000,1,1,-14938.501,.18844705E-02,.31475388E-02,.69360854
1,0,.20539879,.0000000,1,2,-14939.159,.16866466E-03,-.69231746E-02,.69370888
1,0,.20541467,.0000000,1,1,-14939.868,-.13109809E-01,-.63871798E-02,.69395586
1,0,.20542065,.18443707E-02,1,5,-14941.685,-.34028597E-01,-.10452567E-01,.69411848
1,0,.20545616,.0000000,1,4,-14942.167,-.28118997E-01,-.18580844E-01,.69433429
1,0,.20550011,.0000000,1,1,-14942.013,-.22807335E-01,-.93226917E-02,.69430536
1,0,.20550307,.0000000,1,3,-14942.614,-.21602556E-01,-.19671903E-01,.69433595
1,0,.20549032,.59076440E-02,1,2,-14944.368,-.54626081E-01,-.38269974E-01,.69429856
1,0,.20553195,.0000000,1,2,-14942.041,-.37747559E-01,-.33417475E-01,.69397357
1,0,.20557588,.0000000,1,1,-14939.111,-.26108284E-01,-.14162163E-01,.69384905
1,0,.20557848,.0000000,1,5,-14939.950,-.64865707E-02,-.45323915E-02,.69393964
1,0,.20562238,.0000000,1,1,-14938.489,-.22469951E-01,-.48728640E-02,.69363447
1,0,.20564917,.27386246E-02,1,3,-14938.045,-.45958521E-01,-.16156050E-01,.69338556
1,0,.20567675,.0000000,1,7,-14935.527,-.26856654E-01,-.13229428E-01,.69325028
1,0,.20560609,.0000000,1,12,-14934.696,-.35231208E-01,-.24021025E-01,.69303357
1,0,.20559890,.0000000,1,2,-14936.468,-.41758648E-01,-.34504236E-01,.69304722
1,0,.20564274,.0000000,1,1,-14936.448,-.24940339E-01,-.23075944E-01,.69327082
1,0,.20568758,.49110260E-03,1,2,-14936.443,-.31689211E-01,-.26158626E-01,.69325261
1,0,.20564134,.0000000,1,11,-14934.755,-.43876541E-02,.24660880E-03,.69305627
1,0,.20558316,.0000000,1,9,-14936.444,-.54883632E-01,-.36699005E-01,.69300116
1,0,.20561561,.0000000,1,2,-14935.499,-.46707279E-01,-.27267846E-01,.69307297
1,0,.20558765,.11950291E-02,1,10,-14934.688,-.18274959E-01,-.11843682E-01,.69312899
1,0,.20560421,.0000000,1,1,-14935.369,-.23946632E-01,-.12949302E-01,.69323771
1,0,.20561180,.0000000,1,4,-14935.410,-.18901974E-01,-.13416567E-01,.69324004
1,0,.20556074,.0000000,1,9,-14935.929,-.12194534E-02,-.80593875E-02,.69319480
1,0,.20558147,.61488674E-03,1,2,-14936.514,-.13141933E-01,-.99229722E-02,.69341284
1,0,.20561210,.0000000,1,6,-14936.404,-.25134983E-01,-.77192881E-02,.69332763
1,0,.20562080,.0000000,1,1,-14937.416,-.10802541E-01,.22312713E-02,.69339655
1,0,.20565324,.0000000,1,2,-14936.769,-.46863748E-02,-.11769564E-01,.69330843
1,0,.20569694,.0000000,1,1,-14935.575,.11543460E-02,-.10103472E-02,.69317525
1,0,.20568692,.21232946E-03,1,4,-14936.055,-.10662894E-01,-.20471045E-02,.69328765
1,0,.20571929,.0000000,1,2,-14935.212,-.14677464E-01,-.34376106E-02,.69315255
1,0,.20570541,.0000000,1,5,-14935.773,-.31688454E-01,-.27475399E-01,.69309721
1,0,.20573194,.32875086E-03,1,5,-14934.524,-.21168202E-01,-.13681843E-01,.69310058
1,0,.20569884,.0000000,1,5,-14935.611,-.45507585E-01,-.22432975E-01,.69310889
1,0,.20573007,.0000000,1,1,-14935.867,-.30436133E-01,-.21407483E-01,.69326226
1,0,.20573946,.0000000,1,1,-14936.844,-.18509523E-01,-.17802377E-01,.69339868
1,0,.20575082,.30702814E-03,1,11,-14936.317,-.14941813E-01,-.17179762E-01,.69327583
1,0,.20571623,.0000000,1,8,-14935.806,.14407638E-01,.78166852E-02,.69304582
1,0,.20574294,.0000000,1,6,-14937.284,.14012136E-01,.14810556E-02,.69327098
1,0,.20576145,.63732738E-03,1,1,-14937.894,.10570376E-01,-.55172087E-02,.69329384
1,0,.20572686,.0000000,1,5,-14939.505,-.40671841E-02,-.21288070E-01,.69329476
1,0,.20577042,.0000000,1,1,-14935.874,.11728406E-02,-.54965253E-02,.69318968
1,0,.20577699,.0000000,1,2,-14936.819,.13212752E-01,.24139275E-02,.69322333
1,0,.20578196,.0000000,1,1,-14938.035,-.57554989E-02,-.21408492E-01,.69311569
1,0,.20582551,.0000000,1,1,-14935.972,-.29993775E-01,-.19748471E-01,.69330133
1,0,.20586905,.0000000,1,1,-14935.078,-.17123134E-01,-.87202022E-03,.69303211
1,0,.20585980,.55760160E-03,1,2,-14936.529,.13098700E-01,.82761565E-02,.69316677
1,0,.20588894,.0000000,1,1,-14936.834,.17090640E-01,.13085128E-01,.69310701
1,0,.20592736,.0000000,1,2,-14936.647,-.30200649E-01,-.28648655E-01,.69317327
1,0,.20597088,.0000000,1,1,-14936.134,-.50779670E-01,-.34635105E-01,.69302239
1,0,.20598020,.0000000,1,3,-14937.157,-.44262852E-01,-.16472135E-01,.69329216
1,0,.20597627,.0000000,1,2,-14938.264,-.35078885E-01,-.24391008E-01,.69361951
1,0,.20597922,.35307728E-03,1,6,-14936.519,-.36298548E-01,-.23124547E-01,.69334877
1,0,.20599552,.0000000,1,1,-14937.205,.19842946E-01,.18633695E-02,.69312528
1,0,.20602673,.0000000,1,1,-14937.459,-.14592680E-01,-.16834898E-01,.69346524
1,0,.20605118,.0000000,1,2,-14937.627,-.11665536E-01,-.10392824E-01,.69357821
1,0,.20606114,.0000000,1,2,-14938.243,-.35678788E-02,.16299013E-02,.69359588
1,0,.20607303,.37067934E-03,1,5,-14935.498,-.23005237E-02,-.47593648E-02,.69318626
1,0,.20609266,.0000000,1,1,-14936.069,-.40898988E-01,-.18039239E-01,.69321774
1,0,.20613817,.0000000,1,2,-14935.854,-.39192232E-01,-.28858788E-01,.69312753
1,0,.20617102,.0000000,1,2,-14934.181,-.16706829E-01,-.11790301E-01,.69304113
1,0,.20610810,.23278586E-03,1,9,-14934.703,-.20052442E-01,-.18988109E-01,.69303931
1,0,.20609417,.0000000,1,3,-14935.719,-.14576142E-01,.25258978E-05,.69314508
1,0,.20610071,.0000000,1,5,-14935.480,-.35525668E-01,-.15989045E-01,.69317843
1,0,.20607629,.0000000,1,3,-14937.388,-.47445836E-01,-.11967039E-01,.69305521
1,0,.20606714,.69345123E-03,1,9,-14935.747,-.47449566E-01,-.21372690E-01,.69308133
