NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
1000,240,.23837508,.23837508,.16000009,.16000009,13.173340
2000,375,.18885608,.13933708,.14899993,.30900002,16.171001
3000,552,.18412866,.17467381,.18099999,.49000001,17.263624
4000,758,.18840694,.20124179,.22000003,.71000004,18.023510
5000,949,.19000123,.19637837,.15999985,.86999989,17.465087
6000,1151,.19182025,.20091535,.17000008,1.0400000,17.031242
7000,1377,.19581678,.21979599,.18000007,1.2200000,16.499681
8000,1569,.19601661,.19741544,.14999986,1.3699999,16.093351
9000,1796,.19920410,.22470396,.15000010,1.5200000,15.406503
10000,2000,.19984456,.20560871,.17000008,1.6900001,15.210001
11000,2229,.20212359,.22491389,.16999984,1.8599999,14.829097
12000,2438,.20360044,.21984578,.14500022,2.0050001,14.442909
13000,2673,.20581252,.23235752,.17499995,2.1800001,14.131261
14000,2924,.20907693,.25151422,.15999985,2.3399999,13.665471
15000,3175,.21150379,.24547984,.15100002,2.4909999,13.200338
16000,3410,.21233799,.22485095,.14000010,2.6310000,12.800085
17000,3672,.21508870,.25910008,.14899993,2.7800000,12.361612
18000,3928,.21726655,.25428999,.16100001,2.9410000,12.033542
19000,4187,.21893105,.24889220,.15899992,3.0999999,11.707738
20000,4455,.22089391,.25818817,.15900016,3.2590001,11.371752
21000,4708,.22256211,.25592608,.17100000,3.4300001,11.140943
22000,4951,.22360797,.24557101,.17899990,3.6090000,10.969873
23000,5187,.22398820,.23235336,.19099998,3.8000000,10.852015
24000,5453,.22546540,.25944084,.18000007,3.9800000,10.617469
25000,5703,.22653694,.25225401,.15000010,4.1300001,10.353605
26000,5962,.22768190,.25630592,.15999985,4.2900000,10.101144
27000,6215,.22848845,.24945878,.19000006,4.4800000,9.9367338
28000,6420,.22825692,.22200556,.13999987,4.6199999,9.7725231
29000,6661,.22849425,.23513935,.15000010,4.7700000,9.5521738
30000,6909,.22948187,.25812291,.15000010,4.9200001,9.3222928
31000,7127,.22980377,.23946087,.13999987,5.0599999,9.1395228
32000,7371,.23031893,.24628878,.16499996,5.2249999,8.9521807
33000,7626,.23154282,.27070729,.15500021,5.3800001,8.7296252
34000,7892,.23267275,.26996043,.18499994,5.5650001,8.5378891
35000,8163,.23375603,.27058777,.14400005,5.7090001,8.2785048
36000,8441,.23456477,.26287072,.17100000,5.8800001,8.0519987
37000,8684,.23512426,.25526577,.17899990,6.0590000,7.8953989
38000,8939,.23551937,.25013839,.15100002,6.2100000,7.6841717
39000,9239,.23689502,.28916955,.15499997,6.3650000,7.4135475
40000,9483,.23741092,.25753106,.16499996,6.5300000,7.2420130
41000,9742,.23797725,.26063047,.14400005,6.6740000,7.0274987
42000,9988,.23834107,.25325793,.22499990,6.8989999,6.9155774
43000,10242,.23873512,.25528495,.16100001,7.0599999,6.7263698
44000,10508,.23938043,.26712894,.16000009,7.2200000,6.5219110
45000,10750,.23956614,.24773734,.14999986,7.3699999,6.3416278
46000,11004,.23997416,.25833512,.14900017,7.5190001,6.1469397
47000,11286,.24067091,.27272153,.15100002,7.6700001,5.9220610
48000,11554,.24109848,.26119410,.14999986,7.8199999,5.7164375
49000,11809,.24140142,.25594245,.19400001,8.0139999,5.5586987
50000,12080,.24196206,.26943367,.17000008,8.1840000,5.3656689
51000,12371,.24280740,.28507444,.18499994,8.3690000,5.1610299
52000,12645,.24331871,.26939553,.16199994,8.5309999,4.9620802
53000,12878,.24344090,.24979460,.16799998,8.6989999,4.8108617
54000,13154,.24399144,.27317024,.15700006,8.8559999,4.6091056
55000,13388,.24401754,.24542683,.15000010,9.0060000,4.4478393
56000,13663,.24442545,.26686042,.16299987,9.1689999,4.2526497
57000,13888,.24433505,.23927282,.15200019,9.3210001,4.1020991
58000,14195,.24526518,.29828257,.16799998,9.4890001,3.8804963
59000,14446,.24560263,.26517446,.15999985,9.6489999,3.7097152
60000,14707,.24590901,.26398564,.15499997,9.8039999,3.5284267
61000,14967,.24622416,.26513283,.15100002,9.9549999,3.3475990
62000,15215,.24638177,.25599632,.16499996,10.120000,3.1826618
63000,15519,.24702687,.28702311,.16000009,10.280000,2.9682763
64000,15790,.24730439,.26478809,.14899993,10.429000,2.7806263
65000,16051,.24763121,.26854773,.18000007,10.609000,2.6101141
66000,16336,.24803256,.27411994,.17100000,10.780000,2.4178452
67000,16586,.24819410,.25885610,.15899992,10.939000,2.2516427
68000,16856,.24849300,.26851907,.18200016,11.121000,2.0743014
69000,17080,.24838455,.24100996,.17400002,11.295000,1.9309953
70000,17365,.24891658,.28562683,.18999982,11.485000,1.7427570
71000,17602,.24883638,.24322254,.14500022,11.630000,1.5844075
72000,17867,.24925944,.27929644,.14899993,11.779000,1.4062018
73000,18081,.24893745,.22575443,.14999986,11.929000,1.2660666
74000,18351,.24929054,.27506605,.15100002,12.080000,1.0854951
75000,18588,.24940418,.25781359,.16400003,12.244000,.93009081
76000,18848,.24962560,.26623203,.16100001,12.405000,.75820034
77000,19115,.24987351,.26871419,.15400004,12.559000,.58146560
78000,19357,.24998213,.25834596,.15100002,12.710000,.42220024
79000,19627,.25013582,.26212356,.19000006,12.900000,.24515718
80000,19889,.25022240,.25706216,.14999986,13.050000,.72831716E-01
80354,20000,.25043531,.29855048,.72000027E-01,13.122000,.0000000
