ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,intercept,slope,logSigma
1,0,.21456459,.0000000,13,1,-5.4227624,.35834911,2.5842826,-.31447323
1,0,.21456929,.15720563E-02,13,2,-6.4093574,.48675425,2.6355297,-.71092947E-01
1,0,.21460714,.0000000,13,1,-7.0074901,.10406088,2.8445099,-.23739994
1,0,.21472148,.0000000,13,3,-5.2236310,.64868536,2.5540421,-.61278223
1,0,.21477479,.0000000,13,3,-5.6860394,1.1250422,2.3474847,-.27056625
1,0,.21484142,.0000000,13,2,-3.5107774,.88964492,2.3273930,-.67258543
1,0,.21486757,.0000000,13,2,-4.3121552,.52754415,2.4881587,-.58216332
1,0,.21487995,.16895222E-02,13,6,-4.6237316,.73857852,2.3225906,-.26897260
1,0,.21496842,.0000000,13,1,-4.1442600,.87382701,2.3807835,-.59035517
1,0,.21505687,.0000000,13,1,-3.8530610,.58606506,2.4488885,-.79653151
1,0,.21506625,.0000000,13,1,-5.0628364,.76352751,2.0479148,-.17966542
1,0,.21510688,.88028370E-03,13,5,-3.0775114,.63456770,2.3456094,-.74977150
1,0,.21513061,.0000000,13,2,-3.5258580,.81670986,2.2326767,-.46571327
1,0,.21520208,.0000000,13,2,-2.2491374,.72662159,2.2750716,-1.1427949
1,0,.21520466,.0000000,13,5,-1.9465419,.95505620,2.1980857,-.95585427
1,0,.21528990,.0000000,13,1,-1.9737519,.86001624,2.2078106,-1.3912749
1,0,.21525506,.32529685E-03,13,2,-4.2086888,1.0123995,1.8198341,-1.0955245
1,0,.21533964,.0000000,13,2,-3.7589389,.95120872,2.1043674,-.37822947
1,0,.21543358,.0000000,13,2,-2.7794422,.74649293,2.2153852,-.65741008
1,0,.21541374,.0000000,13,1,-6.0267535,.54574967,2.0546792,-.96032631E-01
1,0,.21542312,.0000000,13,2,-6.7981261,.60385980,2.1192858,.13965436
1,0,.21551127,.0000000,13,1,-6.0396872,.78240732,2.5684586,-.53414232
1,0,.21555684,.11738529E-02,13,6,-5.2946394,1.2033649,2.2711743,-.34004267
1,0,.21559674,.0000000,13,5,-2.6637508,1.1533583,2.1418231,-1.0472721
1,0,.21561433,.0000000,13,1,-3.6514633,1.4613405,1.9241922,-1.0729296
1,0,.21570233,.0000000,13,1,-3.3805936,1.1765451,1.7596489,-.80036464
1,0,.21570293,.59883727E-03,13,3,-3.8196156,.73348083,2.0958842,-.44832222
1,0,.21572131,.0000000,13,4,-2.7544979,1.1135076,2.0194615,-.59426990
1,0,.21583378,.0000000,13,2,-2.3341820,1.0135127,2.1575819,-.76064976
1,0,.21592165,.0000000,13,1,-1.5740130,.89139158,2.1910028,-1.3002042
1,0,.21590274,.0000000,13,1,-4.6297639,.44146863,2.5114671,-.83671028
1,0,.21596706,.0000000,13,2,-4.0558295,.89750222,2.2062589,-.34375718
1,0,.21594052,.34612533E-03,13,8,-3.6145978,.92226064,2.1720293,-.42394572
1,0,.21605884,.0000000,13,2,-3.1198457,.65508308,2.3153542,-.66566195
1,0,.21608860,.0000000,13,1,-3.8496466,.90872388,2.3466430,-.64634121
1,0,.21617088,.0000000,13,1,-3.8992223,1.2832775,1.6853749,-.70334646
1,0,.21622808,.48008152E-03,13,2,-4.0887441,1.0804102,1.8191449,-.43292534
1,0,.21631574,.0000000,13,1,-3.6006544,.76755217,2.0925787,-.47689317
1,0,.21645330,.0000000,13,8,-3.4546117,1.1310856,1.7731024,-.80817621
1,0,.21651684,.36557486E-03,13,2,-2.0714551,1.1039700,2.0675176,-.78794658
1,0,.21655648,.0000000,13,2,-2.4774390,.89104341,2.1368721,-.66837438
1,0,.21663921,.0000000,13,4,-2.5769873,.85318916,2.2681982,-1.2562096
1,0,.21660874,.0000000,13,5,-3.2468332,.59373168,2.3742295,-.78149313
1,0,.21669613,.44772361E-03,13,1,-2.2321849,1.1451656,1.8547389,-1.1790711
1,0,.21675914,.0000000,13,1,-2.4785757,1.3814705,1.8269104,-1.1314580
1,0,.21680027,.0000000,13,6,-2.0060660,1.1085965,1.9442740,-.80608621
1,0,.21688408,.0000000,13,3,-1.4546882,1.0799371,2.1048080,-1.1912195
1,0,.21682837,.41149321E-03,13,4,-2.7966053,1.2962569,2.0384359,-.86614183
1,0,.21676430,.0000000,13,6,-3.4222993,1.0848030,1.9662058,-.45362402
1,0,.21677267,.0000000,13,1,-4.6535585,.80291509,1.8969018,-.46100076
1,0,.21685983,.0000000,13,1,-4.2646856,.84473712,2.1102972,-1.7530464
1,0,.21688182,.51726997E-03,13,5,-1.1107904,.91073807,2.1027733,-1.3479068
1,0,.21687947,.0000000,13,3,-3.5576572,.67265296,2.3421167,-1.2653262
1,0,.21696653,.0000000,13,1,-3.1720493,.60351441,2.2194937,-1.1486650
1,0,.21696542,.32667894E-03,13,6,-2.5768100,.87270009,1.9744256,-.97833558
1,0,.21704217,.0000000,13,2,-1.0183982,1.0096009,2.0147648,-1.3063105
1,0,.21705608,.0000000,13,1,-2.0905838,1.0573286,2.1595488,-1.2078205
1,0,.21708210,.0000000,13,4,-1.1287546,1.0216555,1.9934482,-1.1778713
1,0,.21711228,.0000000,13,1,-1.8441806,1.1829447,1.9081649,-.89479860
1,0,.21717559,.0000000,13,2,-1.5440402,1.0796365,1.9298673,-1.0731299
1,0,.21719835,.43886405E-03,13,1,-2.4061763,1.0210878,2.1350701,-.71159226
1,0,.21723402,.0000000,13,3,-3.3467031,1.1540481,2.1560377,-1.2049809
1,0,.21730810,.0000000,13,6,-.93672474,.99048247,2.0401588,-1.2961784
1,0,.21733179,.0000000,13,1,-1.7781847,.99177625,2.0090459,-1.5281459
1,0,.21736561,.35831562E-03,13,3,-2.1975565,1.1978536,1.8602231,-1.3198961
1,0,.21744989,.0000000,13,1,-2.2197176,.99898553,2.1117903,-1.6249888
1,0,.21746164,.0000000,13,2,-2.8693958,.64143726,2.2109249,-.75143009
1,0,.21745063,.0000000,13,3,-3.4983315,.56888611,2.3099966,-.59884433
1,0,.21746865,.0000000,13,3,-3.8859952,.46965614,2.2625959,-.85094545
1,0,.21755526,.0000000,13,1,-3.6676083,.58510601,2.1924637,-1.1418689
1,0,.21755786,.60732951E-03,13,2,-4.5623286,.85549084,1.8566643,-.54039034
1,0,.21764443,.0000000,13,1,-2.5843122,.64344198,2.2875878,-.90857965
1,0,.21768110,.0000000,13,4,-1.9191978,1.1538544,2.0830161,-.98528017
1,0,.21767176,.0000000,13,1,-3.9350756,1.4636654,1.9650654,-.59845900
1,0,.21767313,.0000000,13,1,-5.4044240,1.0414775,2.0875357,-.65537742E-01
1,0,.21765572,.0000000,13,1,-8.2144272,1.4798636,1.8233969,.41523904
1,0,.21774221,.0000000,13,1,-7.1770364,1.2999212,1.9969258,.23760879
1,0,.21777804,.17746282E-02,13,2,-7.4571968,1.5464481,2.2553521,-.84416325E-01
1,0,.21786449,.0000000,13,1,-4.3156560,1.2991971,2.1529227,-.79476461
1,0,.21784984,.0000000,13,5,-5.3127358,1.0500498,2.3117935,-.22282845
1,0,.21788901,.0000000,13,4,-4.5640877,.81581429,2.3272368,-.29867921
1,0,.21785507,.13829116E-02,13,4,-5.5372755,.15706278,2.5333520,-.51196952
1,0,.21794137,.0000000,13,1,-3.8976490,.74525114,2.3925978,-1.0635334
1,0,.21800451,.0000000,13,2,-2.1713708,.75204702,2.1168421,-1.1431957
1,0,.21791458,.0000000,13,6,-4.8100276,.56445412,2.0731962,-.87058108
1,0,.21797676,.73519916E-03,13,2,-3.6728314,.64303560,2.3060158,-1.3500042
1,0,.21803892,.0000000,13,2,-2.7430671,.90473755,1.9788033,-1.3290498
1,0,.21804661,.0000000,13,1,-3.9884939,.74445798,1.9826420,-.95672626
1,0,.21789665,.36618966E-03,13,17,-1.6306834,.81727581,2.1854499,-1.3242252
1,0,.21797037,.0000000,13,2,-1.1220473,1.1170669,2.0069317,-1.3923455
1,0,.21789229,.0000000,13,8,-1.0181524,1.0011751,2.0966521,-1.3461653
1,0,.21770564,.70431701E-03,13,8,-4.7781784,.92108754,2.3301328,-1.2178374
1,0,.21773064,.0000000,13,7,-2.3467029,1.1226015,2.1181545,-1.3116047
1,0,.21763450,.0000000,13,7,-3.5609442,.98962800,1.8386984,-.89779967
1,0,.21762385,.88703780E-03,13,7,-2.9486073,1.1575451,1.7948390,-.93536851
1,0,.21764440,.0000000,13,6,-1.5154404,1.2144446,1.9638645,-1.0330223
1,0,.21762006,.0000000,13,8,-1.9598805,1.3069970,1.9132422,-1.2066651
1,0,.21759857,.0000000,13,1,-5.8228681,1.5154625,2.0238941,-.97040620
1,0,.21761266,.0000000,13,1,-6.8826787,2.0823044,1.6444755,-.18504114
1,0,.21769818,.0000000,13,1,-6.8295149,2.1147987,1.3832395,-.18078275
1,0,.21775987,.0000000,13,3,-6.7138000,1.5248870,1.5482774,.73861313E-01
1,0,.21783606,.0000000,13,1,-6.8025508,2.0645815,1.3820121,-.12107967
1,0,.21790309,.0000000,13,2,-6.7276399,1.7296415,1.8049807,.66323069E-01
1,0,.21801271,.29602499E-02,13,3,-6.5061176,1.9297166,1.7911033,-.27270991
1,0,.21809453,.0000000,13,4,-4.9012704,1.6075544,1.8934121,-.38891784
1,0,.21809205,.0000000,13,3,-5.6100282,1.7761677,1.5516315,-.24300296
1,0,.21809812,.0000000,13,1,-6.9056605,1.9379172,1.4611468,.32691240E-01
1,0,.21821287,.23040466E-02,13,3,-6.8572524,1.7000662,1.5804911,.11132736
1,0,.21829812,.0000000,13,1,-6.6414874,1.6280530,1.8612825,.76477757E-01
1,0,.21838336,.0000000,13,1,-5.8105077,1.4249826,1.7494321,-.34384400E-01
1,0,.21838783,.0000000,13,5,-5.0082715,1.5770475,1.5988062,-.32049056
1,0,.21847300,.0000000,13,1,-4.9783857,1.7277732,1.7541436,-.42064216
1,0,.21855815,.0000000,13,1,-4.4034484,1.2701989,2.0591264,-1.4163440
1,0,.21851890,.15161132E-02,13,6,-5.1208344,1.6613087,1.9034064,-.48681397
1,0,.21860398,.0000000,13,1,-4.8275493,1.5931762,1.9056542,-.40934106
1,0,.21863505,.0000000,13,2,-5.4111622,1.7977584,1.7558030,-.39479830
1,0,.21871332,.0000000,13,2,-4.4576489,1.5213152,1.9394191,-.46225293
1,0,.21877460,.0000000,13,2,-3.7714808,1.3796337,1.8511073,-.44631340
1,0,.21885959,.14034470E-02,13,1,-3.6720906,1.5351207,1.7706026,-.61615291
1,0,.21890670,.0000000,13,3,-3.2908957,1.4066784,1.8066451,-1.2968424
1,0,.21896711,.0000000,13,2,-3.2975351,1.1613246,2.0874739,-1.5018911
1,0,.21855160,.0000000,13,25,-1.3360074,.99453622,2.0521450,-1.5238448
1,0,.21858917,.0000000,13,3,-1.2923525,1.1456716,1.9492325,-1.0728172
1,0,.21855009,.0000000,13,2,-4.0257126,.83246132,1.9045811,-.68399658
1,0,.21847511,.11688634E-02,13,12,-2.1298404,.82694769,2.1736941,-1.4947564
1,0,.21846636,.0000000,13,1,-4.1133179,.66270300,2.1983387,-.37289901
1,0,.21847679,.0000000,13,4,-4.2278303,.98329138,2.2406785,-1.4218714
1,0,.21848418,.0000000,13,1,-5.4768899,.99861426,2.2568838,-1.4482608
1,0,.21854374,.0000000,13,1,-5.7392848,1.9251405,1.5435889,-.45069989
1,0,.21851121,.0000000,13,5,-7.7936320,1.5640689,1.7013672,.32822659
1,0,.21859567,.38184792E-02,13,1,-7.5037314,.96032593,2.0454314,.30949187
1,0,.21868012,.0000000,13,1,-7.4165704,1.5706409,1.8772950,.24838426
1,0,.21876455,.0000000,13,1,-6.2128795,1.4032688,1.9289890,.48948511E-01
1,0,.21876209,.0000000,13,1,-7.8428020,1.5039776,1.9399152,.33301572
1,0,.21886073,.0000000,13,3,-5.1677486,1.1985195,1.8029352,-.15253840
1,0,.21892487,.0000000,13,4,-3.6876983,1.2899303,2.0552793,-.52147515
1,0,.21888083,.12179920E-02,13,9,-1.9659228,1.2505730,1.9831886,-.92350475
1,0,.21887458,.0000000,13,3,-2.4809607,1.0925038,1.9042266,-1.4413318
1,0,.21893406,.0000000,13,8,-2.0582377,1.0416189,2.0021457,-.76185867
1,0,.21894591,.77223777E-03,13,10,-1.4244156,1.0039424,2.1460069,-1.1743089
1,0,.21902115,.0000000,13,1,-1.5098182,.89640757,2.0618385,-1.3726292
1,0,.21901908,.0000000,13,1,-3.1201936,1.1132966,1.8046206,-.82703649
1,0,.21909694,.0000000,13,2,-2.0356538,1.2303141,1.9578036,-.83190921
1,0,.21916023,.0000000,13,2,-2.0261142,1.0647672,2.1521040,-.97723176
1,0,.21913273,.37570330E-03,13,4,-2.8182118,1.2954463,2.0435319,-1.0098271
1,0,.21914957,.0000000,13,5,-1.7651665,.77477397,2.1439137,-1.0753906
1,0,.21915408,.0000000,13,9,-1.6938846,.85354870,2.1398049,-.91317634
1,0,.21917407,.0000000,13,1,-2.5968707,.70839483,2.2932650,-1.2101314
1,0,.21925787,.0000000,13,1,-.96159915,.99358705,2.0852025,-1.1670119
1,0,.21911438,.86939085E-03,13,11,-1.7242196,.90232784,2.0276260,-.99585923
1,0,.21914878,.0000000,13,1,-2.3401496,1.1954879,1.8821208,-.76246085
1,0,.21919952,.0000000,13,5,-1.2282981,1.0909640,2.0724136,-1.1481727
1,0,.21905405,.44332962E-03,13,15,-1.3943319,1.1723376,1.9839206,-1.3929575
1,0,.21904651,.0000000,13,4,-2.0768713,1.1175997,1.8964607,-1.3579330
1,0,.21897236,.0000000,13,5,-3.0098537,1.1023107,2.1290071,-1.4611020
1,0,.21899526,.79143843E-03,13,4,-2.2847524,.96983174,2.2064778,-1.2818778
1,0,.21906173,.0000000,13,3,-1.7877215,1.2518591,1.9776889,-1.0230375
1,0,.21904170,.0000000,13,3,-2.5437678,.97181554,2.0512776,-1.7012873
1,0,.21902809,.39852876E-03,13,7,-2.3458683,1.0884764,1.9304296,-1.5222117
1,0,.21903851,.0000000,13,2,-3.2590279,1.2758789,2.0234376,-1.3692763
1,0,.21892532,.0000000,13,9,-3.4666918,1.1161645,1.9696588,-1.7666934
1,0,.21898346,.0000000,13,2,-3.4836260,1.0792537,2.2311499,-1.0394701
1,0,.21906663,.0000000,13,1,-1.0746027,1.0319925,2.0329600,-1.0773075
1,0,.21897600,.12021053E-02,13,8,-1.2809028,1.1333802,1.9961496,-1.4335590
1,0,.21899148,.0000000,13,6,-1.3400483,1.1660344,1.9781536,-1.3927325
1,0,.21907452,.0000000,13,1,-1.1956771,1.0796514,2.0774097,-1.2860630
1,0,.21906029,.0000000,13,2,-2.4186821,.85358571,2.0349515,-.78788924
1,0,.21917637,.41542207E-03,13,2,-2.8717157,1.0666905,1.8403235,-.93275022
1,0,.21921143,.0000000,13,2,-3.1352085,1.0868118,1.8928630,-1.4858410
1,0,.21927109,.0000000,13,2,-3.0761920,.97370564,2.0944665,-1.7650855
1,0,.21929242,.40362833E-03,13,8,-1.6626021,.84386587,2.1463853,-1.4286280
1,0,.21934055,.0000000,13,11,-2.1854588,.93448953,1.9921894,-.82750831
1,0,.21938641,.0000000,13,1,-2.6132637,1.2693346,1.8764157,-.69471997
1,0,.21940353,.0000000,13,3,-2.9434347,1.2679459,1.8636899,-.61157081
1,0,.21947577,.0000000,13,4,-2.5336238,1.1480557,2.0490628,-.67836465
1,0,.21949282,.71142896E-03,13,5,-2.5780712,.76124288,2.1371000,-.72375882
1,0,.21949545,.0000000,13,1,-3.9874793,.47363205,2.2415848,-.66379084
1,0,.21954382,.0000000,13,1,-4.3784055,.40751644,2.2750473,-.78550954
1,0,.21952928,.0000000,13,3,-5.1326975,.46478613,2.1105407,-.48126991
1,0,.21961187,.0000000,13,1,-2.6843253,.62689279,2.2236590,-.90392554
1,0,.21965302,.0000000,13,4,-1.6522497,1.1625446,2.0574675,-1.0668804
1,0,.21966609,.85943538E-03,13,4,-1.8239810,1.0223675,2.1437378,-.92015487
1,0,.21965138,.0000000,13,6,-1.8959568,1.1888453,1.8826541,-1.3291312
1,0,.21968844,.0000000,13,2,-2.2250617,.77703684,2.0977832,-.89739799
1,0,.21977085,.38716411E-03,13,1,-2.2019225,.69914160,2.1915663,-.98170108
1,0,.21977170,.0000000,13,3,-2.6226681,.82369800,2.1968499,-1.5430474
1,0,.21975535,.0000000,13,2,-4.1648016,.66557457,2.3313571,-1.3851927
1,0,.21984466,.0000000,13,6,-3.5982528,.67585015,2.1468559,-.51834199
1,0,.21990143,.51613891E-03,13,3,-2.8720623,.76577385,2.1551181,-.62462536
1,0,.21985664,.0000000,13,2,-7.1227908,.45567658,2.4328381,-1.3517698
1,0,.21986161,.0000000,13,5,-4.3722366,.47991107,2.3326724,-1.1488272
1,0,.21994382,.0000000,13,1,-2.9890159,.90070745,2.1329293,-.54678253
1,0,.21996850,.0000000,13,1,-3.7782693,.76218922,2.2829111,-.43712172
1,0,.21998013,.49168366E-03,13,3,-4.9798175,.53092346,2.1323375,-.31568185
1,0,.22006228,.0000000,13,1,-4.9510902,.44193432,2.2514755,-.31252758
1,0,.22009238,.0000000,13,5,-3.5438476,.57611407,2.2856628,-1.2193273
1,0,.22012633,.59975999E-03,13,6,-2.0213094,.89572384,2.1791286,-1.4879947
1,0,.22012229,.0000000,13,5,-1.4338672,.84116628,2.1175085,-1.2878896
1,0,.22003488,.0000000,13,15,-1.2065985,.95580286,2.1048416,-1.0400532
1,0,.21992883,.88261824E-03,13,5,-3.7612097,1.0859482,2.1828921,-1.3686602
1,0,.21989674,.0000000,13,4,-5.6591440,1.4481729,2.1363201,-.68818971
1,0,.21995550,.0000000,13,2,-5.3396278,1.1237498,2.2621395,-1.1123385
1,0,.22000895,.57183544E-03,13,4,-1.8606650,1.0418610,2.0750478,-.81521064
1,0,.21997890,.0000000,13,2,-3.7365264,.95500784,1.8964673,-.51511897
1,0,.22003462,.0000000,13,1,-4.0217837,.47990763,2.4578199,-.79889741
1,0,.22012958,.0000000,13,2,-3.9565605,.59446347,2.3736318,-.47995222
1,0,.22021127,.0000000,13,1,-3.7136803,1.0851494,2.2545878,-.76211578
1,0,.22024684,.0000000,13,3,-1.4487780,1.1323726,2.0622277,-1.0976238
1,0,.22027863,.0000000,13,1,-2.0953613,1.2904847,1.9166434,-.87528106
1,0,.22025540,.35629214E-03,13,8,-2.4912817,1.0234982,2.1234695,-.67799633
1,0,.22025774,.0000000,13,4,-2.6433737,.67396217,2.1835616,-.80841141
1,0,.22019369,.0000000,13,7,-3.0050826,.71142138,2.2706976,-1.3770414
1,0,.22018696,.0000000,13,1,-4.8641061,.74205545,1.9415530,-.95489688
1,0,.22026105,.0000000,13,1,-4.9374315,.42811288,2.1649770,-.63241038
1,0,.22032315,.0000000,13,2,-4.2779685,.57142507,2.0970700,-.83131604
1,0,.22042728,.48087287E-03,13,2,-4.0097130,.69740713,2.0179846,-.95004774
1,0,.22048566,.0000000,13,2,-3.1466716,.67283927,2.0974549,-.86303973
1,0,.22056704,.0000000,13,1,-1.4023699,.89176685,2.0559243,-1.1501753
1,0,.22053438,.0000000,13,3,-3.4807543,.51366746,2.3244081,-1.0021611
1,0,.22062908,.0000000,13,5,-5.3403622,.92051550,2.2287654,-.99196270E-01
1,0,.22068766,.10615512E-02,13,3,-6.3029918,1.3111815,2.1017323,.38176579E-01
1,0,.22072434,.0000000,13,3,-7.9450453,1.6863759,2.0348144,.25651990
1,0,.22079882,.0000000,13,3,-7.9824363,2.1039649,1.5039179,.24855918
1,0,.22088001,.0000000,13,1,-7.3544087,1.9682402,1.8557482,-.40392086
1,0,.22098213,.0000000,13,2,-7.4023248,2.0367940,1.2184818,-.45820898E-01
1,0,.22100818,.35510763E-02,13,4,-4.1101610,1.5309983,1.6557454,-.97650365
1,0,.22110533,.0000000,13,4,-1.8980965,.99705996,2.0053460,-.82456981
1,0,.22104792,.0000000,13,11,-1.8272401,.78423346,2.2145878,-.98144759
1,0,.22112184,.0000000,13,1,-1.8974822,1.1350128,2.0986100,-1.0169355
1,0,.22121133,.80524304E-03,13,5,-2.2325197,.89689973,2.2388323,-1.2402691
1,0,.22125822,.0000000,13,3,-2.1935835,1.0100567,2.0769695,-1.6724832
1,0,.22115827,.0000000,13,15,-1.5522465,1.0214160,1.9537304,-1.2066482
1,0,.22114274,.0000000,13,1,-4.1921603,.73741641,1.9690728,-.89325998
1,0,.22122150,.0000000,13,3,-3.8909250,1.3080063,1.7217211,-.51757836
1,0,.22128034,.55305250E-03,13,2,-2.5621552,.70801071,2.2778364,-.79903299
1,0,.22134211,.0000000,13,2,-2.0297889,.73432585,2.2375122,-.98462715
1,0,.22134093,.0000000,13,7,-1.7928848,.88356815,2.1224373,-.85758813
1,0,.22122192,.0000000,13,11,-1.0268457,1.0037234,2.0289994,-1.1365039
1,0,.22120417,.0000000,13,1,-4.0318998,1.1751833,1.7284138,-.95295328
1,0,.22133791,.72213677E-03,13,5,-3.9060943,1.2505302,2.1606701,-.72308086
1,0,.22133981,.0000000,13,2,-4.7419524,1.0095532,2.3616327,-.52526007
1,0,.22137312,.0000000,13,3,-4.8733392,.98296612,2.2399514,-.21407377
1,0,.22145356,.0000000,13,1,-4.5438834,1.1270263,2.2610723,-.95327679
1,0,.22152909,.0000000,13,1,-4.5923611,1.4012860,2.0145031,-.34769989
1,0,.22160949,.0000000,13,1,-3.8195056,1.0994807,2.2442229,-.64279815
1,0,.22176838,.73488992E-03,13,3,-3.9264585,.99515600,2.1478500,-.36037748
1,0,.22183483,.0000000,13,1,-4.0710188,.90723108,2.3699216,-.78508791
1,0,.22187490,.0000000,13,7,-3.7580573,.51963255,2.3045040,-.56775755
1,0,.22193339,.74002416E-03,13,3,-3.6036323,.50233057,2.3891227,-.73346380
1,0,.22201363,.0000000,13,1,-2.4531578,.67476941,2.2031429,-.87924618
1,0,.22209385,.0000000,13,1,-2.3093660,1.0243409,2.1732733,-1.3311707
1,0,.22200680,.0000000,13,14,-2.6170306,.63601977,2.2971340,-1.0186262
1,0,.22210838,.0000000,13,2,-1.6194548,.92609827,2.1769295,-.98712461
1,0,.22210696,.0000000,13,1,-3.1882436,1.2615819,2.1016001,-.90284210
1,0,.22214526,.0000000,13,1,-3.7087346,1.0106763,2.2930539,-.71815818
1,0,.22215272,.0000000,13,1,-4.9305474,.97956988,2.3780784,-.82996907
1,0,.22218986,.80202662E-03,13,6,-4.4758850,.45510192,2.5033790,-.81084772
1,0,.22217254,.0000000,13,1,-7.3980754,.28879456,2.5966988,.20046944
1,0,.22226673,.0000000,13,3,-5.6098086,.54227351,2.3765084,-.90966294E-01
1,0,.22228526,.22008846E-02,13,5,-5.8479075,.24936118,2.3863512,-.17226826
1,0,.22236517,.0000000,13,1,-4.0592664,.43887306,2.3520722,-.57555923
1,0,.22244506,.0000000,13,1,-3.8694028,.75188203,2.0894891,-.42635499
1,0,.22244573,.0000000,13,1,-5.3436293,.29488737,2.2677936,-.48404380
1,0,.22249299,.0000000,13,3,-3.4893898,.59622128,2.3975084,-.70662112
1,0,.22256704,.0000000,13,1,-3.5474517,.60542927,2.3050865,-.54995361
1,0,.22257800,.0000000,13,2,-5.4410832,.60371897,2.2678999,-.10173767
1,0,.22261244,.74600705E-03,13,3,-4.3994116,1.2002677,2.1054338,-.31657840
1,0,.22269221,.0000000,13,1,-3.3694007,.89905603,2.3273264,-.86004138
1,0,.22273147,.0000000,13,3,-3.1478492,.70956532,2.3009856,-.62214237
1,0,.22281120,.0000000,13,1,-2.0122873,.89271409,2.1436608,-.79321409
1,0,.22280452,.39553427E-03,13,7,-1.8525472,1.0481099,1.9716934,-.84681461
1,0,.22285053,.0000000,13,4,-2.3298220,1.0224372,2.0409483,-.68399886
1,0,.22292607,.0000000,13,1,-2.3705164,.92115239,2.2503006,-1.0901036
1,0,.22292563,.0000000,13,5,-1.9666928,1.1447448,2.1004655,-1.1122283
1,0,.22289824,.34652952E-03,13,4,-3.8931252,1.1778508,2.0535954,-.38103141
1,0,.22297254,.0000000,13,3,-2.7813629,.82170261,2.2434552,-.66130544
1,0,.22296927,.0000000,13,1,-4.4369242,1.0014560,2.0097731,-.24818251
1,0,.22303217,.0000000,13,1,-4.6138610,.91191561,2.3631719,-.39303086
1,0,.22305148,.0000000,13,1,-5.5010907,.90442113,2.2798147,-.87399475E-01
1,0,.22313095,.0000000,13,1,-3.4075436,1.2289837,2.0353292,-.50928961
1,0,.22315333,.62630867E-03,13,6,-4.0241845,.81874631,2.3350113,-.44370004
1,0,.22316156,.0000000,13,5,-5.2985439,.79580101,2.4322709,-.22931188
1,0,.22323762,.0000000,13,2,-4.4431114,1.0703804,2.2926835,-.48855465
1,0,.22331696,.0000000,13,1,-4.0464105,.86871604,2.3508967,-1.0967582
1,0,.22323849,.12062830E-02,13,9,-3.0438642,.58108565,2.3049805,-1.0737282
1,0,.22329496,.0000000,13,2,-1.8421449,.78285024,2.2054942,-1.3042112
1,0,.22335141,.0000000,13,2,-1.4905507,.94338537,2.1679644,-1.0477207
1,0,.22340155,.0000000,13,3,-1.4117065,1.1132203,1.9984526,-1.5019746
1,0,.22345849,.0000000,13,2,-.99809532,1.0000896,2.0391890,-1.1388637
1,0,.22311828,.60729315E-03,13,20,-2.4053053,1.0988484,2.1376748,-1.3042422
1,0,.22314540,.0000000,13,4,-2.2035252,.77067369,2.1804462,-.81217663
1,0,.22321153,.0000000,13,6,-2.0860907,.78944261,2.2401458,-.89806339
1,0,.22327848,.74059397E-03,13,5,-2.0967522,.75033851,2.2246459,-.89482285
1,0,.22335056,.0000000,13,1,-2.1661939,.73529837,2.2588127,-1.1950534
1,0,.22334516,.0000000,13,2,-3.0997049,.57585530,2.2792465,-1.0863638
1,0,.22340338,.0000000,13,2,-2.5091156,.73920466,2.1139037,-.83114394
1,0,.22340266,.42409558E-03,13,3,-3.0832177,1.2953377,1.7438229,-.83328095
1,0,.22339024,.0000000,13,6,-1.4142054,1.1676669,1.9909729,-1.0124961
1,0,.22340951,.0000000,13,2,-2.0540119,1.2966929,1.9575308,-1.1893441
1,0,.22343622,.0000000,13,7,-1.5575723,1.0294467,2.1416146,-1.2256976
1,0,.22337513,.78175613E-03,13,12,-2.0494700,.72361010,2.1920689,-.97841415
1,0,.22339037,.0000000,13,4,-1.7757647,1.0159823,2.0528075,-.82657371
1,0,.22329983,.0000000,13,12,-1.6147326,1.2532292,1.9171338,-1.2395601
1,0,.22329978,.0000000,13,2,-2.4219544,1.2478252,1.9287613,-1.5034418
1,0,.22337825,.0000000,13,1,-1.9522696,1.0833359,2.0750125,-1.5450785
1,0,.22336050,.0000000,13,1,-4.9960897,.59304668,2.1340250,-1.2335158
1,0,.22343895,.69858879E-03,13,1,-4.3388094,1.1346189,2.1848066,-1.2979832
1,0,.22347224,.0000000,13,3,-2.9228150,1.1895184,1.9604540,-1.6599701
1,0,.22347970,.0000000,13,8,-2.3150917,1.1476320,1.9571470,-1.6166738
1,0,.22348140,.0000000,13,13,-1.5290849,1.1455247,1.9131503,-1.2981172
1,0,.22342063,.0000000,13,8,-1.5045729,1.2065619,1.9729521,-1.3394936
1,0,.22340078,.13217267E-02,13,6,-1.8392031,.86478486,2.0772184,-.89567670
1,0,.22347891,.0000000,13,1,-1.3257993,1.0700379,2.0038416,-.98206262
1,0,.22345993,.0000000,13,1,-4.6843876,.88914633,1.9718921,-.24651326
1,0,.22348622,.0000000,13,1,-5.4083641,.87819793,1.9839501,-.96077411E-01
1,0,.22348390,.0000000,13,2,-6.9865176,.79701547,1.8457415,.11801923
1,0,.22356199,.0000000,13,1,-5.3946552,1.3522182,1.5783798,-.83560393
1,0,.22362040,.0000000,13,2,-2.5219452,.77884448,2.0535225,-1.0473259
1,0,.22367934,.62426420E-03,13,2,-1.4492730,1.0422168,2.1039476,-.99797085
