ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,intercept,slope,logSigma
1,0,.20383343,.0000000,6,2,-1.2193666,.96694984,2.1035486,-1.0331471
1,0,.20381813,.0000000,6,3,-3.0997204,1.1108680,1.8149430,-1.0814494
1,0,.20384596,.0000000,6,1,-1.4222135,1.1024885,1.9328625,-1.0872162
1,0,.20382164,.26201860E-03,6,6,-2.3815372,1.2414664,1.8758374,-.75749420
1,0,.20381278,.0000000,6,7,-2.2754617,1.3469579,1.8552012,-1.1983176
1,0,.20379545,.0000000,6,3,-5.9937556,1.1907220,1.7743232,-.15035000E-02
1,0,.20382327,.0000000,6,1,-4.1342624,.96905754,1.8389412,-.50839321
1,0,.20385108,.0000000,6,1,-3.9333947,.90871165,1.9539406,-.42014834
1,0,.20387517,.0000000,6,2,-4.0653503,.98871236,1.9298484,-.36479669
1,0,.20389531,.0000000,6,1,-4.3132879,.91476282,1.8678054,-.45447307
1,0,.20385013,.23015538E-03,6,23,-2.0822370,.70905406,2.2317514,-1.0251252
1,0,.20385950,.0000000,6,1,-2.8320307,.98680800,2.2026202,-1.3909871
1,0,.20383458,.0000000,6,7,-3.4310540,.67976695,2.2219459,-1.4308949
1,0,.20385135,.0000000,6,4,-3.5427186,.90818373,1.8932715,-.97289672
1,0,.20385877,.0000000,6,1,-4.4186454,1.2660064,1.7630070,-.33139645
1,0,.20387651,.0000000,6,3,-4.0896960,1.1191577,1.9029653,-.33612379
1,0,.20390179,.33825316E-03,6,2,-4.0057671,.80130804,2.3557725,-.47444223
1,0,.20392027,.0000000,6,3,-2.2474977,1.0758544,2.1637265,-.97782439
1,0,.20391749,.0000000,6,1,-4.3322154,.90149959,2.3771071,-.53401775
1,0,.20392998,.0000000,6,4,-4.2324775,1.3841571,1.9634913,-.37639753
1,0,.20394481,.0000000,6,1,-4.6958996,1.2654100,2.1898436,-.45665957
1,0,.20395638,.0000000,6,1,-5.3198063,.38573616,2.5973280,-.39133413
1,0,.20398414,.12653542E-03,6,1,-5.0956229,.35447099,2.5698262,-.71387862
1,0,.20401189,.0000000,6,1,-4.0297089,.50034114,2.4520663,-.62840833
1,0,.20400985,.0000000,6,15,-3.1690388,.73086980,2.3660624,-.81828072
1,0,.20403758,.0000000,6,1,-2.7603806,.87190192,2.2127409,-.64206351
1,0,.20405303,.0000000,6,3,-3.2255719,1.1103089,1.9337839,-.50687258
1,0,.20403026,.35833256E-03,6,4,-7.8292745,1.5069012,2.3095624,-.31773460
1,0,.20405088,.0000000,6,2,-4.8878771,1.2056160,2.2624720,-.56712161
1,0,.20406166,.0000000,6,5,-4.7484402,1.5335583,1.6988932,-1.2094734
1,0,.20407517,.0000000,6,3,-1.4183141,1.1602439,1.9264171,-1.3295695
1,0,.20408189,.13927821E-03,6,4,-1.1231722,1.1190136,2.0307469,-1.1499828
1,0,.20409922,.0000000,6,2,-1.4555399,.92296548,2.1208443,-1.4924251
1,0,.20411063,.0000000,6,6,-1.2598826,1.0843295,2.0753685,-1.3309999
1,0,.20413946,.14289446E-03,6,3,-.94293237,1.0074695,2.0259232,-1.2567414
1,0,.20411406,.0000000,6,18,-.98219607,1.0411319,2.0063218,-1.1887244
1,0,.20406232,.0000000,6,14,-1.2127446,1.1773582,1.9615538,-1.2644771
1,0,.20403402,.45767074E-03,6,8,-1.6184023,1.0911062,2.0954864,-.99316921
1,0,.20401487,.0000000,6,4,-3.0080953,1.3901815,1.7680282,-.73604500
1,0,.20397965,.0000000,6,17,-1.8618299,1.0847804,2.0280365,-.81020261
1,0,.20398936,.0000000,6,2,-2.8056084,.72084534,2.3122627,-.76290736
1,0,.20397749,.40706367E-03,6,13,-3.1487004,.56716119,2.2802270,-.75156409
1,0,.20398343,.0000000,6,1,-4.1288673,.80635547,2.4166632,-.72012311
1,0,.20400526,.0000000,6,1,-4.3117721,1.0887001,1.8862120,-.30610745
1,0,.20402656,.0000000,6,1,-4.5131303,.84143628,2.4214792,-.82393558
1,0,.20405419,.0000000,6,1,-4.0492987,.67849341,2.0758877,-.47116688
1,0,.20406980,.0000000,6,1,-4.4743845,.35679731,2.3471826,-.74614081
1,0,.20407220,.0000000,6,1,-5.7718554,.44659773,2.0631581,-.35827530
1,0,.20409326,.87235806E-04,6,2,-4.0600903,.68097116,2.0130991,-.78405340
1,0,.20411380,.0000000,6,2,-2.9127456,1.3157381,1.9872127,-.69579697
1,0,.20410412,.0000000,6,3,-4.1464473,1.5708891,1.8026954,-.49816010
1,0,.20408569,.0000000,6,4,-6.1700943,1.9857168,1.6163633,-.32382525
1,0,.20408024,.0000000,6,1,-9.2262187,2.4385356,1.4707253,-.38853556
1,0,.20408626,.55588147E-03,6,2,-9.7680820,1.8269025,1.9643184,-.83183299
1,0,.20411387,.0000000,6,1,-5.6498801,1.7819999,1.4996323,-.74001791
1,0,.20411523,.0000000,6,1,-7.0638974,1.8690561,1.7962646,-.76836230
1,0,.20414284,.0000000,6,1,-6.6628879,1.6485804,1.9730680,-.86914167
1,0,.20414674,.0000000,6,5,-6.6619523,1.2493976,2.0567560,.14113082
1,0,.20415944,.33704695E-03,6,14,-5.0970039,1.3595744,1.9974627,-.18274739
1,0,.20418702,.0000000,6,1,-3.5513769,.99395095,2.0186680,-.42365153
1,0,.20420906,.0000000,6,1,-3.7258041,.97535478,1.8584622,-.58793089
1,0,.20421745,.0000000,6,2,-4.3983539,.69469971,1.9745255,-.68191789
1,0,.20422418,.0000000,6,5,-2.2492143,1.0991213,2.0019051,-.71033824
1,0,.20422680,.0000000,6,3,-3.4112301,1.4363891,1.7645638,-.61051530
1,0,.20425437,.36753887E-03,6,1,-3.3336766,.90090517,2.1927629,-.49312643
1,0,.20427796,.0000000,6,2,-2.8481094,1.2642471,1.9739178,-.63412543
1,0,.20428294,.0000000,6,7,-1.9064906,.78258847,2.2246971,-.95857699
1,0,.20430055,.0000000,6,2,-2.0218044,1.0463212,2.0586434,-.76469867
1,0,.20429883,.13561482E-03,6,1,-3.8887686,.56447973,2.4521834,-.81793761
1,0,.20431270,.0000000,6,4,-3.0236889,1.0692425,2.2196529,-.93525755
1,0,.20433293,.0000000,6,2,-3.0450079,.70126944,2.3365913,-.72270392
1,0,.20435095,.0000000,6,1,-3.3670964,.76533813,2.2956577,-.55259313
1,0,.20437337,.12884404E-03,6,5,-3.1259979,.99178672,1.8648379,-.84289950
1,0,.20440091,.0000000,6,1,-2.9848426,1.0099890,1.9056066,-.65690425
1,0,.20443532,.0000000,6,5,-4.5830630,1.5701250,1.5899664,-.50362719
1,0,.20444995,.0000000,6,3,-4.4537800,1.5273073,1.5865320,-.63282145
1,0,.20447749,.0000000,6,1,-3.3547568,.90304962,1.9086765,-.74068149
1,0,.20448460,.21165287E-03,6,4,-2.0778714,1.3015034,1.9153211,-.90448499
1,0,.20447728,.0000000,6,6,-3.4325342,1.3566057,1.9189713,-.52867933
1,0,.20442171,.0000000,6,15,-1.6845406,.99976044,2.1279635,-1.4756682
1,0,.20442360,.31995638E-03,6,6,-2.1135742,.99327008,2.2013469,-1.1109830
1,0,.20442977,.0000000,6,9,-2.0984102,.95407974,2.2180315,-1.1293865
1,0,.20440133,.0000000,6,7,-3.1250332,.95277464,2.2742989,-1.1044370
1,0,.20441202,.29881669E-03,6,7,-1.2983241,.92044685,2.1229176,-1.0221351
1,0,.20440459,.0000000,6,3,-2.2231138,.75404738,2.1354653,-.87132359
1,0,.20441840,.0000000,6,3,-2.1477450,.74178372,2.1723874,-.88334857
1,0,.20441212,.0000000,6,1,-5.9385968,.52000287,2.0935505,-.10399469
1,0,.20443277,.12542974E-03,6,2,-5.9544612,.88734796,1.9161951,-.17370398E-01
1,0,.20446934,.0000000,6,5,-5.8185085,1.1529004,1.7922215,-.34981355E-01
1,0,.20447483,.0000000,6,5,-3.6663312,.76141834,1.9803842,-.75652237
1,0,.20449579,.20939150E-03,6,4,-2.1639313,.77308108,2.1013391,-1.2018280
1,0,.20445974,.0000000,6,10,-1.7185034,1.2111828,1.9273984,-1.4084125
1,0,.20446584,.0000000,6,1,-2.6828871,.99677682,1.9582892,-1.5056042
1,0,.20447231,.0000000,6,4,-2.6979495,1.0111551,2.1893249,-1.3702848
1,0,.20447239,.0000000,6,5,-1.5749499,.88229976,2.1168299,-.93389179
1,0,.20440503,.23345002E-03,6,17,-1.4541395,1.1870528,1.9168324,-1.2948087
1,0,.20440222,.0000000,6,3,-2.3176105,1.2757845,2.0195573,-1.0538737
1,0,.20432883,.0000000,6,16,-3.2917837,1.4813776,1.7497825,-1.0510370
1,0,.20433678,.36777895E-03,6,4,-2.7563667,.77944187,2.2180278,-.65100099
1,0,.20426619,.0000000,6,20,-1.4213853,1.1079027,2.0818961,-1.2182457
1,0,.20426100,.0000000,6,3,-4.4906936,.61677626,2.0506984,-.49612830
1,0,.20426956,.0000000,6,4,-4.5096755,.40636913,2.2462485,-.66025199
1,0,.20429694,.0000000,6,1,-3.0326607,.64757688,2.3640964,-.88804593
1,0,.20430143,.0000000,6,2,-3.6557870,.85777866,2.3635605,-.79461486
1,0,.20430423,.35865721E-03,6,6,-1.3628387,.92851269,2.0675591,-1.0016377
1,0,.20430296,.0000000,6,3,-2.0936805,1.1878806,1.9493464,-.78263664
1,0,.20433033,.0000000,6,1,-2.0440138,1.1246736,1.9335921,-.80243263
1,0,.20432058,.18260998E-03,6,5,-4.6901423,1.7222692,1.6864444,-.78995565
1,0,.20435208,.0000000,6,4,-3.6649082,1.2841815,2.0120820,-1.4403985
1,0,.20436345,.0000000,6,5,-1.8339440,1.0808687,1.9826369,-.82809625
1,0,.20437951,.0000000,6,1,-2.2321400,.74694050,2.1563803,-.85167387
1,0,.20439875,.12861670E-03,6,3,-1.7227737,.78237064,2.2099957,-1.0550013
1,0,.20440013,.0000000,6,2,-2.5250803,1.1775766,2.0711748,-.74230656
1,0,.20442045,.0000000,6,2,-1.9793343,1.2914845,1.8655271,-.97190163
1,0,.20442477,.0000000,6,1,-3.0883161,1.1420761,2.1371619,-.64531865
1,0,.20444508,.0000000,6,2,-2.6976814,.95800663,2.1464376,-1.6418530
1,0,.20446115,.0000000,6,3,-.90196043,1.0226473,2.0480218,-1.3588181
1,0,.20438276,.11699125E-03,6,22,-1.9823890,1.1865320,2.0636105,-.98466068
1,0,.20437312,.0000000,6,5,-3.1461282,1.1781377,2.1145678,-1.3010124
1,0,.20439203,.0000000,6,1,-3.4269936,1.4503295,1.8869057,-1.1691186
1,0,.20441306,.0000000,6,2,-2.1256681,1.1891964,2.0136101,-.79894723
1,0,.20439574,.0000000,6,4,-4.0693779,1.6328610,1.6875016,-.79996385
1,0,.20440500,.32133191E-03,6,3,-5.2001981,1.3067016,1.6025456,-.82863148
1,0,.20443231,.0000000,6,1,-2.8147084,1.3124239,1.9446778,-.67248445
1,0,.20442334,.0000000,6,8,-1.9765281,1.0527182,1.9922435,-.78731617
1,0,.20444362,.0000000,6,2,-1.0167764,.93313439,2.0763732,-1.2844649
1,0,.20445467,.14840241E-03,6,2,-1.3301247,.95881081,2.1505160,-1.3129044
1,0,.20446610,.0000000,6,5,-1.5185918,.95280948,2.1655046,-1.3256251
1,0,.20433796,.0000000,6,25,-1.3146592,.92403263,2.0807106,-1.4474846
1,0,.20433030,.0000000,6,4,-2.4274467,1.3476941,1.8778350,-1.2705594
1,0,.20433969,.38364296E-03,6,4,-2.7516548,.80801034,2.2708453,-1.3434354
1,0,.20434127,.0000000,6,5,-1.7955936,.76286989,2.1639231,-1.1948011
1,0,.20427582,.0000000,6,17,-1.8874980,.85124111,2.0439833,-1.0659081
1,0,.20428908,.0000000,6,3,-1.8144048,.80234784,2.2235204,-.99742955
1,0,.20431632,.0000000,6,1,-1.0445332,1.0323699,2.0916598,-1.2157422
1,0,.20432890,.0000000,6,3,-1.2021197,.90812617,2.0839088,-1.3586819
1,0,.20421384,.40846372E-03,6,29,-.94098766,.96597900,2.0876298,-1.1943464
1,0,.20420796,.0000000,6,2,-2.4199712,1.3773693,1.8860320,-1.1253506
1,0,.20421769,.0000000,6,1,-3.1358057,1.4491768,1.7933380,-1.1553996
1,0,.20419664,.41034017E-03,6,8,-1.2634954,1.0259383,2.0232709,-1.4931874
1,0,.20420012,.0000000,6,3,-1.6633764,.90113225,2.0239743,-1.0822991
1,0,.20418167,.0000000,6,8,-.96821600,.99688130,2.0751467,-1.3891218
1,0,.20417704,.0000000,6,1,-3.6481164,.56728542,2.3437841,-1.1791569
1,0,.20420423,.0000000,6,1,-3.1418198,.57100891,2.2238273,-.89510300
1,0,.20422444,.0000000,6,2,-2.8809861,.68855471,2.2126797,-1.3556782
1,0,.20426736,.0000000,6,6,-1.8688900,.89335810,2.2258725,-1.1208992
1,0,.20427727,.0000000,6,1,-2.5732178,1.0402288,2.1975218,-.84661776
1,0,.20428757,.23277300E-03,6,5,-1.0229033,1.0079629,2.0208881,-1.1591572
1,0,.20429901,.0000000,6,5,-1.0386594,1.0379575,2.0832982,-1.1733498
1,0,.20431116,.0000000,6,8,-.88216167,1.0536094,2.0431710,-1.2598400
1,0,.20430828,.0000000,6,1,-3.0021833,1.3324037,1.7508377,-.79332132
1,0,.20433544,.0000000,6,1,-1.9329084,1.2074632,2.0434843,-1.0110633
1,0,.20433125,.0000000,6,2,-3.1864250,1.1748139,2.1320319,-.65620855
1,0,.20434027,.0000000,6,2,-3.7002763,.69193697,2.3241095,-.49028204
1,0,.20435520,.23784324E-03,6,3,-2.0241525,.75682928,2.1248448,-1.0652873
1,0,.20433576,.0000000,6,10,-1.4052410,1.1743640,1.9242202,-1.3080482
1,0,.20427531,.0000000,6,11,-3.4960537,1.4651118,1.7526629,-1.1584892
1,0,.20426770,.25715206E-03,6,7,-2.6417343,1.2878589,1.7805634,-1.0462263
1,0,.20428611,.0000000,6,6,-2.6785662,1.0525180,1.9384058,-.65261443
1,0,.20429203,.0000000,6,10,-3.0210347,1.0108078,2.2479057,-1.0232503
1,0,.20427414,.22669488E-03,6,8,-1.2155785,1.0563057,2.0773771,-1.4055400
1,0,.20426978,.0000000,6,4,-1.8599445,1.1510400,2.0103899,-.84058551
1,0,.20427598,.0000000,6,1,-2.8104850,1.0674318,2.2057821,-.89182769
1,0,.20425909,.13051879E-03,6,9,-2.0907104,.88339666,2.0591767,-.80814440
1,0,.20426460,.0000000,6,4,-2.2163297,.97438170,2.1964589,-.85375193
1,0,.20425776,.0000000,6,1,-7.8917946,1.4143896,2.3187130,-.55351494
1,0,.20428965,.0000000,6,2,-4.8494298,1.2753309,2.0369400,-.21425948
1,0,.20428706,.0000000,6,3,-5.8648615,1.3279661,1.7236016,-.32787938E-01
1,0,.20428131,.0000000,6,4,-6.8554635,.97012376,1.8918848,.16917671
1,0,.20427541,.0000000,6,1,-10.333573,1.1826305,1.6779860,.77542185
1,0,.20429381,.0000000,6,1,-10.627852,1.0064869,2.0731384,.84512739
1,0,.20432089,.68686548E-03,6,1,-9.5798665,.88540943,2.5418005,.60954446
1,0,.20434796,.0000000,6,1,-9.1657127,.45676142,2.9900921,.33165127
1,0,.20437503,.0000000,6,1,-7.6592743,.77587872,2.7313873,-.10370144
1,0,.20438794,.0000000,6,2,-7.8973280,.65792206,2.8026974,-.21135184
1,0,.20441501,.0000000,6,1,-6.3665539,.33789781,2.4635421,.12764461E-01
1,0,.20444207,.0000000,6,1,-5.6796692,.24658143,2.4594945,-.87965297
1,0,.20446914,.0000000,6,1,-5.0703656,.24457438,2.4254290,-.59998534
1,0,.20449038,.0000000,6,2,-3.0241764,1.0505975,1.8677118,-.68747098
1,0,.20449947,.76649561E-03,6,3,-3.2657993,.82704939,1.9809693,-1.1374705
1,0,.20451265,.0000000,6,5,-2.5685377,1.0068843,1.9330573,-1.3917408
1,0,.20451639,.0000000,6,1,-3.7252261,1.2679482,1.9533052,-1.6163955
1,0,.20450526,.0000000,6,3,-5.0252008,.55105784,2.4451129,-1.1741049
1,0,.20452102,.11361642E-03,6,3,-3.9014762,1.1111385,1.8520987,-.41769908
1,0,.20449562,.0000000,6,10,-2.1271748,.81043410,2.0897273,-1.3331494
1,0,.20451665,.0000000,6,2,-1.4601456,1.1119981,1.9320585,-1.0461638
1,0,.20446900,.0000000,6,15,-1.2697007,1.1735115,1.9459674,-1.3032017
1,0,.20448141,.0000000,6,2,-1.5266729,1.1771419,1.9689734,-.96526387
1,0,.20449662,.0000000,6,4,-2.3949580,1.0106046,2.2044598,-.89468138
1,0,.20451018,.0000000,6,1,-2.8994358,.89884483,2.0664101,-.57686056
1,0,.20450553,.35035947E-03,6,3,-4.4723355,1.0588183,2.0660647,-.23905243
1,0,.20447811,.0000000,6,10,-2.8621182,1.4042171,1.8959401,-.76621219
1,0,.20448145,.0000000,6,5,-2.4144256,1.1229654,1.9864350,-.67472706
1,0,.20450845,.0000000,6,1,-1.8733909,1.2432430,1.8787703,-.95239601
1,0,.20451984,.0000000,6,1,-2.4892322,.73070085,2.2741334,-1.2650828
1,0,.20452063,.0000000,6,5,-1.0230032,1.0327602,2.0885341,-1.2214919
1,0,.20448856,.23323788E-03,6,5,-3.5851428,1.4995112,1.7422895,-1.1004735
1,0,.20448979,.0000000,6,2,-4.3969067,1.3374681,1.6707432,-.44236218
1,0,.20451678,.0000000,6,1,-4.0015528,.71309590,2.0089694,-.97377119
1,0,.20454376,.0000000,6,1,-2.6176172,1.3784382,1.9305475,-1.0722852
1,0,.20457074,.0000000,6,1,-1.7585780,1.2734213,1.8799017,-1.1134698
1,0,.20456559,.0000000,6,1,-4.7035190,.73494609,2.2513796,-1.6277216
1,0,.20456159,.92175584E-04,6,6,-1.0776269,1.0278363,1.9951178,-1.2756983
1,0,.20454017,.0000000,6,11,-2.2559057,.99580159,2.1444531,-.74906306
1,0,.20456131,.0000000,6,12,-2.6558072,.87318260,2.0207772,-.70556045
1,0,.20455537,.0000000,6,6,-3.0438131,.81604092,2.1626505,-.55511947
1,0,.20458232,.0000000,6,1,-2.4848592,1.0424760,1.9698358,-.67514798
1,0,.20458441,.0000000,6,1,-3.8077219,.83513868,2.2172272,-.39633471
1,0,.20460018,.38930459E-03,6,1,-4.2083765,.93751398,2.1900204,-.31073880
1,0,.20462058,.0000000,6,2,-3.5912581,.78788063,2.0192069,-.54549591
1,0,.20463488,.0000000,6,3,-3.3217183,.81964365,1.9607264,-.86130414
1,0,.20464157,.0000000,6,2,-4.3438590,1.2907685,1.6770085,-.48081373
1,0,.20463935,.0000000,6,1,-6.3170110,1.0830623,1.6228474,-.69664443
1,0,.20466628,.0000000,6,1,-4.3213293,1.4310185,1.6110162,-.72289545
1,0,.20466601,.98097186E-04,6,5,-3.4658342,1.5088821,1.7045557,-.81657231
1,0,.20461829,.0000000,6,9,-4.6340409,1.5461275,1.8823312,-1.0974467
1,0,.20465515,.0000000,6,3,-1.0462342,1.0365984,2.0722306,-1.1207116
1,0,.20462328,.26304972E-03,6,12,-1.7824365,1.0175591,2.0680029,-.82703498
1,0,.20463420,.0000000,6,3,-2.7027756,.98307913,1.9743042,-.64841884
1,0,.20462827,.0000000,6,11,-3.2891710,1.2496746,2.1010556,-1.0960218
1,0,.20464827,.0000000,6,2,-3.0924918,1.4770036,1.7591273,-.85406517
1,0,.20467516,.0000000,6,1,-1.8032059,1.2638220,1.8854748,-.99990495
1,0,.20468270,.24257178E-03,6,6,-2.0552948,1.2277255,1.8657266,-.89298975
1,0,.20469816,.0000000,6,2,-2.1982612,.88351163,2.1823219,-1.5171947
1,0,.20469832,.0000000,6,3,-2.8464397,1.2522444,1.7860682,-.77971122
1,0,.20469758,.0000000,6,1,-4.5458639,1.4814749,1.9750894,-.41755799
1,0,.20470361,.12024856E-03,6,5,-3.0518562,1.2418701,2.0114919,-.58910727
1,0,.20468727,.0000000,6,4,-4.6367507,1.1042168,2.2708271,-.40626532
1,0,.20468896,.0000000,6,1,-6.0044438,.51637019,2.2115969,-.24707161E-01
1,0,.20469200,.0000000,6,2,-6.7416310,.38361548,2.0283483,-.50155247
1,0,.20472216,.0000000,6,2,-5.0884234,.46140015,2.1458496,-.37967129
1,0,.20474159,.24911381E-03,6,4,-5.2121212,.34130393,2.5942260,-.47693303
1,0,.20476250,.0000000,6,2,-4.5678936,.37450521,2.4807305,-.81990869
1,0,.20478426,.0000000,6,3,-2.3144988,.72995696,2.2745989,-.90167046
1,0,.20473950,.13238954E-03,6,12,-2.2148728,.71055196,2.2573462,-1.1703663
1,0,.20471687,.0000000,6,14,-.91628937,1.0400439,2.0657665,-1.2684514
1,0,.20471089,.0000000,6,8,-1.0866745,1.1029853,1.9785158,-1.1369583
1,0,.20471620,.0000000,6,1,-2.1022032,.87514609,2.2049323,-.82769797
1,0,.20473737,.0000000,6,1,-2.2858271,.77782143,2.1329795,-1.3865807
1,0,.20471974,.0000000,6,5,-3.0219379,1.2074455,1.7969620,-1.2043068
1,0,.20473187,.35972003E-03,6,4,-3.0851915,1.4731133,1.8491403,-1.0114998
1,0,.20471500,.0000000,6,9,-2.1898914,.90566072,2.1514863,-.74677614
1,0,.20472534,.0000000,6,2,-2.7448648,.96730289,2.2134423,-.70070779
1,0,.20471758,.0000000,6,7,-2.5574056,.96785890,2.1792886,-.69496944
1,0,.20469065,.25619602E-03,6,8,-3.2192065,.98352334,2.2783670,-.89019033
1,0,.20469919,.0000000,6,1,-3.9997716,.71561846,2.1941046,-.37428853
1,0,.20470794,.0000000,6,4,-4.0655427,1.4789643,1.6882856,-.49545929
1,0,.20473127,.10855855E-03,6,2,-3.7924121,1.0384448,1.8845176,-1.4330298
1,0,.20473195,.0000000,6,5,-1.8052721,1.0619984,1.9135973,-1.1379387
1,0,.20471967,.0000000,6,4,-2.5954008,1.2138102,2.0930278,-1.0622008
1,0,.20473415,.0000000,6,3,-2.1133708,1.2497130,1.9757995,-1.3805762
1,0,.20473814,.0000000,6,1,-3.2427025,1.0797845,2.2042700,-1.1674921
1,0,.20472949,.28584080E-03,6,11,-3.8999106,.72390732,2.0820450,-.44986595
1,0,.20472093,.0000000,6,10,-3.8558662,1.0234885,1.8037016,-.67568634
1,0,.20470847,.0000000,6,3,-6.0331612,1.3146124,1.5175796,-.59870675
1,0,.20472706,.0000000,6,3,-3.8244542,1.3932056,1.8939800,-.44692627
1,0,.20474814,.0000000,6,2,-3.8053861,.90884843,2.0048081,-.40460294
1,0,.20476965,.0000000,6,2,-2.1335023,1.1553136,1.9741225,-.75567632
1,0,.20477601,.0000000,6,3,-2.5834382,.80210080,2.2507846,-.72822676
1,0,.20477128,.22162557E-03,6,1,-5.3303215,.83047482,1.8154689,-.66977433
1,0,.20479802,.0000000,6,1,-1.4575666,1.0917871,2.0971828,-1.1656809
1,0,.20474796,.0000000,6,10,-2.0827094,1.1500168,2.0599965,-1.4397436
1,0,.20476686,.0000000,6,3,-2.2877713,.92469777,1.9953950,-.79971934
1,0,.20476321,.0000000,6,1,-4.6303600,.79714257,1.9406702,-.36552858
1,0,.20478451,.0000000,6,2,-3.6407633,1.4756511,1.6743659,-.76036709
1,0,.20480632,.0000000,6,1,-3.7989604,1.5515792,1.8533755,-.68551905
1,0,.20478565,.24377248E-03,6,8,-2.7960011,1.2458613,1.9624172,-1.5430618
1,0,.20481270,.0000000,6,3,-2.0276087,1.2837401,1.8404641,-1.1112083
1,0,.20480959,.0000000,6,5,-2.2266344,.75573089,2.2698562,-1.1943572
1,0,.20482949,.10434259E-03,6,2,-1.8821658,.75174291,2.1941605,-1.2362744
1,0,.20480425,.0000000,6,10,-.91193233,1.0702029,2.0212873,-1.2125267
1,0,.20478856,.0000000,6,5,-2.2513753,1.2333055,2.0514152,-1.0989896
1,0,.20481128,.0000000,6,1,-2.3774798,1.3820983,1.8575879,-.96241929
1,0,.20481408,.0000000,6,1,-3.6216532,1.4420864,1.8228571,-1.2981781
1,0,.20481155,.0000000,6,3,-4.3734401,1.0529114,1.7970583,-1.1211038
1,0,.20482830,.19426794E-03,6,9,-4.9171104,1.1989507,1.7291146,-.27107886
1,0,.20483926,.0000000,6,5,-8.1235012,1.7080339,1.2268169,.19585945
1,0,.20484495,.0000000,6,1,-9.1055755,1.5346234,1.5301788,.54680181
1,0,.20484264,.80037696E-03,6,1,-11.101635,1.4141128,1.9121336,.91951518
1,0,.20484531,.0000000,6,1,-12.358790,1.7723462,1.8761756,1.1191411
1,0,.20487198,.0000000,6,1,-9.5945942,1.6787755,1.5578490,.64006976
1,0,.20489277,.0000000,6,2,-9.4897428,1.2000239,1.7673474,.63967447
1,0,.20491944,.0000000,6,1,-7.7438185,1.6440767,1.8340476,.30122499
1,0,.20494610,.0000000,6,1,-7.6524224,1.7727106,1.7249197,.26545785
1,0,.20493399,.0000000,6,2,-11.172712,2.3930548,1.5948468,.85511830
1,0,.20495299,.0000000,6,2,-11.197077,2.6271979,1.9292758,.20904241
1,0,.20497966,.0000000,6,1,-10.091453,2.1305835,2.1121444,.48226331
1,0,.20500632,.19185263E-02,6,1,-9.8483358,2.1746236,2.0811838,.56068235E-01
1,0,.20505759,.0000000,6,3,-9.8118832,1.7708652,2.2550769,.52878826
1,0,.20506270,.0000000,6,1,-10.840128,1.3869085,2.4217103,.80624519
1,0,.20508936,.0000000,6,1,-8.3080069,1.1899883,2.4751697,.27693654
1,0,.20509677,.0000000,6,1,-9.1611041,2.0226104,1.9909422,.38966985
1,0,.20511237,.0000000,6,1,-9.5610148,1.9630291,1.9634366,.53982085
1,0,.20510098,.0000000,6,3,-11.311009,2.1321899,1.7352933,.90730859
1,0,.20512763,.0000000,6,1,-10.965852,2.4428703,1.4192573,.82184498
1,0,.20514404,.19801408E-02,6,3,-8.6456273,2.3253116,1.5800982,.27929659
1,0,.20517068,.0000000,6,1,-6.9710757,1.6892842,2.0896018,-.16729822
1,0,.20518330,.0000000,6,2,-7.2767998,1.3259388,2.3824828,-.35346500
1,0,.20520518,.0000000,6,3,-5.8413996,.94994820,2.2510999,-.15973880E-01
1,0,.20523181,.0000000,6,1,-5.1399097,1.0600974,2.3313154,-.32363870
1,0,.20525275,.0000000,6,2,-2.9736611,1.0358221,2.0734850,-.54160656
1,0,.20525119,.56975716E-03,6,1,-4.8135640,.86690969,2.3962596,-.35868650
1,0,.20525634,.0000000,6,2,-5.5489843,.19778177,2.4190870,-.35025032
1,0,.20528297,.0000000,6,1,-3.1480598,.55111097,2.2936399,-.81053672
1,0,.20528931,.0000000,6,4,-1.3103023,.91350268,2.0712322,-1.0477273
1,0,.20519926,.15184284E-03,6,33,-1.4043265,1.0181219,2.0837823,-.95595681
1,0,.20516353,.0000000,6,8,-2.0321563,.76285956,2.1907312,-1.3397843
1,0,.20513552,.0000000,6,12,-2.4928290,1.0903119,2.1702694,-1.0930939
1,0,.20515591,.0000000,6,1,-2.6974617,.69938692,2.2357674,-.72094442
1,0,.20514506,.0000000,6,6,-3.1799548,1.2373237,1.8061274,-1.3321391
1,0,.20515793,.0000000,6,3,-1.8051362,1.1247042,1.8994661,-.97471385
1,0,.20513058,.62106345E-03,6,9,-2.2566905,1.2830287,1.9589736,-.83139256
1,0,.20512890,.0000000,6,1,-4.1217280,.94944057,1.8347938,-.57843018
1,0,.20515646,.0000000,6,2,-2.8407594,.91111841,2.0629184,-.58658951
1,0,.20513873,.12115428E-03,6,11,-1.6930845,1.2158012,1.8774173,-1.1003168
1,0,.20515897,.0000000,6,2,-1.4191555,1.0159175,2.0436845,-.93687161
1,0,.20515911,.0000000,6,8,-1.2967219,1.1115290,1.9515030,-1.3623007
1,0,.20515365,.0000000,6,1,-4.4720522,1.2287322,1.6621946,-.63321573
1,0,.20518019,.0000000,6,1,-3.9007811,.64245938,2.1024015,-.53431159
1,0,.20520556,.0000000,6,2,-3.5575714,.50883960,2.2789071,-.70445884
