ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,SampleVariable1
1,0,.56242379,.0000000,1,1,-1.1956038,.74386188
1,0,.56043285,.99889951E-03,1,3,-1.1093285,-.61707371
1,0,.55840842,.26653722E-02,1,4,-1.0368183,-.48555085
1,0,.55479221,.26877504E-02,1,5,-1.0413205,-.49473623
1,0,.55484503,.26342752E-02,1,2,-1.0598005,-.53077668
1,0,.55071414,.0000000,1,4,-1.6073358,-1.1733689
1,0,.55204733,.0000000,1,1,-1.4865716,-1.0654887
1,0,.55337263,.0000000,1,1,-.95297838,.26092087
1,0,.55469012,.0000000,1,1,-.91935984,.29027677E-01
1,0,.55189877,.95546772E-03,1,3,-1.3087536,-.88296664
1,0,.55282291,.0000000,1,1,-1.4493052,-1.0299191
1,0,.55138965,.18724315E-02,1,1,-4.2663363,-2.5874303
1,0,.55116276,.0000000,1,2,-2.0574032,-1.5089497
1,0,.55298612,.39331021E-03,1,2,-.92906619,-.14232114
1,0,.55102231,.0000000,1,3,-1.3935216,-.97425156
1,0,.54958116,.14091012E-02,1,2,-1.9587335,-1.4420784
1,0,.55085353,.0000000,1,1,-1.1036425,-.60778941
1,0,.54812229,.11746398E-02,1,4,-.96046036,-.28817297
1,0,.54910051,.79247882E-03,1,2,-1.3327311,.90971711
1,0,.55034954,.0000000,1,1,-1.2295878,-.78822490
1,0,.55095279,.0000000,1,2,-1.5046239,-1.0822988
1,0,.55218644,.13060960E-02,1,1,-.92286832,-.88654275E-01
1,0,.55137520,.0000000,1,2,-1.1378221,.66163978
1,0,.54731895,.15745399E-02,1,4,-1.6345366,1.1963261
1,0,.54891169,.35948914E-03,1,2,-.92081689,-.61291997E-01
1,0,.55007747,.0000000,1,1,-.93720171,.19111872
1,0,.54814105,.13903300E-02,1,3,-1.2401120,-.80146548
1,0,.54809653,.0000000,1,1,-1.8724375,-1.3809409
1,0,.54348232,.18020468E-02,1,4,-3.4127579,-2.2333022
1,0,.54450680,.0000000,1,2,-3.3302751,-2.1960585
1,0,.54197669,.31336584E-02,1,2,-5.4955361,-3.0254248
1,0,.54214441,.0000000,1,2,-1.2146654,-.76906032
1,0,.54315420,.73600760E-02,1,1,-1.2830042,.85330612
1,0,.54098224,.0000000,1,2,-2.7288627,-1.9025899
1,0,.54215620,.0000000,1,1,-1.0335660,-.47880565
1,0,.54264889,.44153280E-02,1,1,-1.3410510,.91881711
1,0,.54322859,.0000000,1,1,-1.6018055,1.1686462
1,0,.54438791,.0000000,1,1,-.99708440,-.39533749
1,0,.54446758,.0000000,1,1,-1.5489799,-1.1225341
1,0,.54430734,.63605221E-03,1,2,-.91956936,-.35519854E-01
1,0,.54349947,.0000000,1,1,-2.4211751,1.7333416
1,0,.54464358,.0000000,1,1,-1.9875139,1.4618997
1,0,.54578197,.41893211E-02,1,1,-1.6844669,-1.2373588
1,0,.54112266,.0000000,1,4,-3.4388430,-2.2449519
1,0,.53995024,.0000000,1,3,-.93776939,-.19406627
1,0,.53996440,.67119278E-02,1,2,-.91894051,.19896832E-02
1,0,.53773494,.0000000,1,2,-3.2749641,-2.1707259
1,0,.53885694,.26609970E-02,1,1,-1.0046182,-.41395578
1,0,.53994546,.0000000,1,1,-1.0162710,-.44120841
1,0,.53960467,.0000000,1,2,-1.0823700,-.57171930
1,0,.54009254,.66051170E-03,1,1,-1.3800237,.96029698
1,0,.54119544,.0000000,1,1,-1.1792703,.72157025
1,0,.53861932,.98758188E-03,1,3,-1.7951327,1.3237780
1,0,.53883721,.0000000,1,2,-1.5271555,1.1029206
1,0,.53992743,.0000000,1,1,-.91982979,.42219901E-01
1,0,.54000139,.66538241E-03,1,2,-.93877924,-.19920196
1,0,.53766179,.22439867E-02,1,4,-.99407410,-.38764822
1,0,.53760358,.0000000,1,2,-.91925573,.25187002E-01
1,0,.53701444,.40509407E-03,1,1,-2.1812192,-1.5888868
1,0,.53581244,.0000000,1,3,-.97363901,-.33075813
1,0,.53687709,.21560532E-02,1,1,-.92018134,.49855996E-01
1,0,.53749429,.0000000,1,1,-1.1351174,.65753913
1,0,.53518771,.39478114E-03,1,3,-2.0754026,1.5208314
1,0,.53502849,.0000000,1,2,-1.7107056,1.2583855
1,0,.53607809,.0000000,1,1,-.92545419,-.11415475
1,0,.53497279,.37758916E-03,1,4,-.93758207,.19309864
1,0,.53437781,.18357722E-02,1,3,-1.2492371,.81277129
1,0,.53195911,.32794781E-02,1,3,-2.0961899,-1.5344389
1,0,.53299004,.0000000,1,1,-1.8818789,-1.3877611
1,0,.53425105,.94037065E-03,1,2,-1.7460636,-1.2861766
1,0,.53375094,.0000000,1,1,-2.9312189,-2.0061308
1,0,.53476895,.0000000,1,1,-1.9509687,-1.4366838
1,0,.53578252,.0000000,1,1,-1.7995639,-1.3271212
1,0,.53590836,.37979076E-03,1,2,-1.4953478,-1.0736939
1,0,.53633069,.0000000,1,1,-1.8086534,-1.3339527
1,0,.53733214,.0000000,1,1,-1.7472453,-1.2870950
1,0,.53596102,.39229214E-03,1,2,-2.9927679,-2.0365802
1,0,.53695682,.0000000,1,1,-2.4593164,-1.7552082
1,0,.53733872,.17783485E-03,1,2,-2.1106507,-1.5438343
1,0,.53832521,.0000000,1,1,-1.9806479,-1.4571955
1,0,.53930750,.0000000,1,1,-1.4809703,-1.0602187
1,0,.54028561,.0000000,1,1,-1.3742257,-.95424018
1,0,.54011549,.90846456E-03,1,2,-.94492231,-.22796391
1,0,.53975045,.20652012E-02,1,3,-.96883945,-.31591428
1,0,.54038459,.0000000,1,1,-1.1405322,-.66572324
1,0,.54134613,.0000000,1,1,-.98592121,-.36601279
1,0,.54226267,.19293091E-02,1,2,-.96367645,-.29912513
1,0,.53822036,.0000000,1,5,-1.8943624,1.3967275
1,0,.53917053,.0000000,1,1,-1.8911685,-1.3944389
1,0,.54011679,.0000000,1,1,-.92186324,.76481421E-01
1,0,.53974285,.70098890E-02,1,1,-1.9501012,-1.4360798
1,0,.54068408,.0000000,1,1,-1.2180996,-.77351286
1,0,.54091350,.0000000,1,2,-.93481426,-.17818939
1,0,.54184660,.16726462E-02,1,1,-.92019813,.50191487E-01
1,0,.54149170,.0000000,1,1,-1.9229257,1.4170301
1,0,.54241985,.0000000,1,1,-1.8936432,-1.3962125
1,0,.54334426,.0000000,1,1,-1.6310548,-1.1934121
1,0,.54414405,.41460112E-02,1,1,-1.6928856,1.2441439
1,0,.54398834,.0000000,1,2,-1.4192058,1.0002673
1,0,.54444169,.0000000,1,1,-1.6802960,1.2339834
1,0,.54535281,.11484535E-02,1,1,-1.1204156,.63478667
1,0,.54467612,.0000000,1,2,-1.4235202,1.0045712
1,0,.54515901,.13627464E-02,1,2,-1.1171597,.62963660
1,0,.54605969,.0000000,1,1,-.92315582,.91839894E-01
1,0,.54688742,.0000000,1,1,-.95889382,-.28268458
1,0,.54768456,.0000000,1,1,-1.0090992,.42464252
1,0,.54735826,.19211764E-03,1,1,-1.9716271,-1.4509918
1,0,.54721606,.0000000,1,2,-1.9117259,-1.4091043
1,0,.54520213,.84852278E-04,1,4,-.91985264,-.42757678E-01
1,0,.54596744,.0000000,1,1,-.98243064,.35634845
1,0,.54684735,.18022707E-02,1,1,-.94756946,.23929448
1,0,.54622500,.0000000,1,1,-2.4388090,1.7434853
1,0,.54521025,.35572400E-04,1,3,-2.3184348,1.6730190
1,0,.54206587,.0000000,1,5,-2.0913393,1.5312745
1,0,.54293647,.0000000,1,1,-.92022945,-.50811789E-01
1,0,.54046462,.69527699E-04,1,4,-1.7306761,1.2741567
1,0,.54116394,.0000000,1,1,-1.8230043,-1.3446678
1,0,.54202642,.28700264E-02,1,1,-1.2571908,-.82249897
1,0,.54229803,.0000000,1,2,-1.1027691,-.60635065
1,0,.54237874,.0000000,1,1,-1.6380939,-1.1992960
1,0,.53916969,.13254429E-02,1,6,-1.2834614,-.85384180
1,0,.53998940,.0000000,1,2,-1.0779307,-.56390096
1,0,.53608962,.58786358E-03,1,4,-4.9843407,-2.8514565
1,0,.53693617,.75254566E-02,1,1,-1.1355053,.65812874
1,0,.53684450,.0000000,1,1,-1.8558016,-1.3688412
1,0,.53624924,.0000000,1,1,-3.4190754,2.2361292
1,0,.53709089,.0000000,1,1,-2.6974054,-1.8859835
1,0,.53721689,.79983142E-02,1,1,-3.1972174,-2.1346095
1,0,.53631372,.0000000,1,4,-1.4069840,-.98797317
1,0,.53618445,.0000000,1,2,-.92121259,-.67439658E-01
1,0,.53557096,.0000000,1,1,-2.5650172,-1.8144303
1,0,.53621570,.30174886E-02,1,1,-2.6741341,1.8736038
1,0,.53586811,.0000000,1,1,-3.7493761,2.3792594
1,0,.53669396,.0000000,1,1,-1.1393958,.66401388
1,0,.53562600,.56788950E-03,1,4,-1.1154332,.62688863
1,0,.53552222,.14267301E-02,1,3,-1.2248402,.78217857
1,0,.53525413,.0000000,1,1,-2.1853211,-1.5914664
1,0,.53606805,.0000000,1,1,-1.6287533,1.1914821
1,0,.53596201,.18425810E-02,1,2,-1.1545020,-.68638690
1,0,.53527315,.13542937E-02,1,4,-.93121044,.15666462
1,0,.53491708,.0000000,1,1,-2.0414979,-1.4983721
1,0,.53492292,.81351191E-04,1,2,-1.9012906,-1.4016790
1,0,.53451425,.0000000,1,2,-2.0853066,-1.5273298
1,0,.53531269,.0000000,1,1,-1.1617757,-.69690344
1,0,.53519312,.61027685E-03,1,2,-1.0386721,-.48935375
1,0,.53525986,.0000000,1,1,-1.5932701,-1.1613196
1,0,.53676205,.11060864E-02,1,3,-1.5326585,-1.1078989
1,0,.53684929,.0000000,1,2,-.98613548,.36659773
1,0,.53728508,.43867435E-03,1,1,-1.2157517,-.77047145
1,0,.53755458,.0000000,1,1,-1.5765774,-1.1468556
1,0,.53781347,.0000000,1,1,-1.9457069,1.4330167
1,0,.53791966,.21444923E-02,1,2,-1.7457376,-1.2859231
1,0,.53888323,.0000000,1,2,-1.1724243,.71201928
1,0,.53965305,.0000000,1,1,-.93711600,.19066968
1,0,.54028590,.13528327E-02,1,1,-1.0211892,.45221825
1,0,.54015512,.0000000,1,2,-.99646341,-.39376359
1,0,.53928144,.15550361E-02,1,3,-1.0882224,-.58186572
1,0,.53786238,.11173089E-02,1,3,-1.5452550,-1.1192109
1,0,.53862122,.0000000,1,1,-.94754702,-.23920068
1,0,.53782114,.0000000,1,1,-3.9318748,2.4547653
1,0,.53773569,.15678499E-02,1,3,-.97227012,.32659328
1,0,.53646354,.0000000,1,2,-2.2346341,-1.6221563
1,0,.53628061,.93019267E-03,1,3,-.93923825,.20149299
1,0,.53492328,.46009367E-03,1,2,-2.4045090,1.7236998
1,0,.53567220,.0000000,1,1,-.92903337,-.14209038
1,0,.53302583,.21308548E-03,1,4,-2.0071865,-1.4752952
1,0,.53276792,.55532665E-03,1,3,-1.1021873,.60539039
1,0,.53213876,.0000000,1,4,-1.2786070,.84813737
1,0,.53315502,.0000000,1,2,-.94180520,-.21385353
1,0,.53279612,.17766399E-02,1,2,-1.1348912,.65719508
1,0,.53301606,.0000000,1,1,-1.5310475,1.1064438
1,0,.53374801,.0000000,1,1,-1.0690216,.54787412
1,0,.53447767,.0000000,1,1,-1.0029128,.40981522
1,0,.53470572,.11206637E-02,1,2,-1.0529465,.51770255
1,0,.53484888,.0000000,1,1,-1.5203711,1.0967521
1,0,.53437784,.61061299E-03,1,2,-1.8537577,1.3673472
1,0,.53428864,.0000000,1,2,-1.2315875,.79075777
1,0,.53500844,.0000000,1,1,-.91961716,-.36841036E-01
1,0,.53479257,.66291127E-03,1,2,-1.0621510,-.53518681
1,0,.53550827,.0000000,1,1,-.97292303,-.32858637
1,0,.53496920,.94931964E-03,1,2,-1.5883549,-1.1570794
1,0,.53568135,.0000000,1,1,-1.3891897,-.96979495
1,0,.53544207,.0000000,1,1,-2.3588961,-1.6970313
1,0,.53429471,.35588856E-02,1,4,-1.9624941,1.4446837
1,0,.53500140,.0000000,1,1,-1.0607034,.53247509
1,0,.53503918,.37400120E-03,1,6,-.96119571,.29071353
1,0,.53511308,.27042360E-02,1,3,-1.0858720,.57781219
1,0,.53580798,.0000000,1,1,-1.0032502,-.41063779
1,0,.53650080,.0000000,1,1,-.91934538,.28525215E-01
1,0,.53488718,.63190646E-03,1,3,-1.6292043,-1.1918606
1,0,.53557726,.0000000,1,1,-1.2047892,-.75610931
1,0,.53514362,.0000000,1,1,-2.6200095,1.8444896
1,0,.53378368,.54662813E-02,1,2,-4.5197704,2.6835916
1,0,.53462190,.0000000,1,2,-1.0723365,.55389167
1,0,.53530628,.12263900E-02,1,1,-.99585830,.39222383
1,0,.53505169,.0000000,1,1,-2.0121683,1.4786682
1,0,.53497716,.0000000,1,1,-2.7373718,1.9070570
1,0,.53526754,.0000000,1,1,-3.0475640,2.0633107
1,0,.53533322,.16710174E-03,1,2,-1.3317064,.90858992
1,0,.53586087,.0000000,1,1,-1.4400745,1.0209172
1,0,.53579643,.78649174E-03,1,2,-1.3947636,-.97552557
1,0,.53647016,.0000000,1,1,-1.0902912,-.58541042
1,0,.53641000,.0000000,1,2,-.92021255,.50477952E-01
1,0,.53650369,.12350468E-02,1,2,-.93335948,.16982902
1,0,.53701829,.0000000,1,1,-1.0458231,.50375500
1,0,.53703954,.91854517E-03,1,2,-1.4260043,1.0070410
1,0,.53770376,.0000000,1,1,-1.0641587,.53892520
1,0,.53836608,.0000000,1,1,-1.0326041,.47679249
1,0,.53896042,.0000000,1,1,-1.0798910,.56736671
1,0,.53886057,.12843998E-02,1,2,-1.0641217,.53885645
1,0,.53876733,.0000000,1,2,-.92095572,.63516741E-01
1,0,.53861742,.31161652E-03,1,1,-1.7574334,-1.2949864
1,0,.53927187,.0000000,1,1,-1.3008093,.87392307
1,0,.53935364,.11733996E-02,1,3,-1.0758356,.56017334
1,0,.54000335,.0000000,1,1,-.97378524,.33119997
1,0,.54162327,.11829723E-02,1,4,-.98451310,-.36214519
1,0,.54162438,.0000000,1,2,-.98353341,-.35942975
1,0,.54166768,.10404269E-02,1,1,-1.5410563,-1.1154530
1,0,.54155682,.0000000,1,2,-1.5051898,1.0828215
1,0,.54061466,.91434658E-03,1,5,-1.3271336,-.90354305
1,0,.54078312,.72108827E-03,1,1,-1.7387424,1.2804717
1,0,.54071000,.0000000,1,2,-.91996628,-.45337600E-01
1,0,.53913624,.30873680E-02,1,3,-4.3745843,-2.6289335
1,0,.53856963,.0000000,1,2,-4.7839345,-2.7802863
1,0,.53807728,.40966697E-02,1,3,-.99112825,.37997294
1,0,.53563913,.57422760E-02,1,4,-7.2712392,3.5643515
1,0,.53567064,.44269388E-02,1,2,-1.2936441,.86568533
1,0,.53618713,.0000000,1,1,-1.3787817,.95900282
1,0,.53681221,.0000000,1,1,-1.0426392,-.49739449
1,0,.53734596,.0000000,1,1,-1.1115735,-.62070111
1,0,.53691026,.52539088E-03,1,3,-.93932767,-.20193629
1,0,.53629126,.0000000,1,1,-3.5359676,2.2878064
1,0,.53691120,.21294447E-02,1,1,-3.2591309,2.1634197
1,0,.53681277,.0000000,1,2,-3.1026051,2.0898165
1,0,.53742953,.0000000,1,1,-1.3637438,.94319163
1,0,.53693286,.53722388E-03,1,3,-.98259374,.35680584
1,0,.53624216,.11832779E-03,1,2,-1.5780913,-1.1481748
1,0,.53536492,.0000000,1,4,-.92032615,.52680559E-01
1,0,.53572287,.25120954E-02,1,5,-.95503369,-.26868257
1,0,.53563118,.0000000,1,2,-.92078749,-.60810396E-01
1,0,.53546401,.11692994E-02,1,2,-1.1226604,-.63831316
1,0,.53405208,.12008983E-02,1,4,-1.0306023,-.47257543
1,0,.53409350,.12067860E-02,1,3,-1.0539976,-.51972898
1,0,.53326628,.0000000,1,2,-1.9127017,1.4097966
1,0,.53386542,.0000000,1,1,-.99090182,.37937655
1,0,.53440746,.17188613E-03,1,1,-1.0352136,-.48223458
1,0,.53460810,.0000000,1,1,-1.4046761,-.98563440
1,0,.53520323,.0000000,1,1,-1.1490185,-.67835094
1,0,.53579684,.0000000,1,1,-.92955653,.14572576
