NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
54000,14599,.26962451,.29830642,.41000128E-01,2.3980000,5.8148913
55000,14870,.27000163,.29036629,.47999859E-01,2.4459999,5.7786130
56000,15139,.27029799,.28659769,.39000034E-01,2.4849999,5.7222790
57000,15459,.27103867,.31251691,.49000025E-01,2.5339999,5.6618728
58000,15764,.27164166,.30601220,.39999962E-01,2.5739999,5.5901713
59000,16075,.27206859,.29683011,.45000076E-01,2.6190000,5.5271896
60000,16345,.27228878,.28527988,.42999983E-01,2.6619999,5.4811629
61000,16640,.27288221,.30848818,.34999847E-01,2.6969998,5.4069659
62000,16960,.27358389,.31638630,.81000090E-01,2.7779999,5.4118583
63000,17273,.27409075,.30551631,.45000076E-01,2.8230000,5.3487130
64000,17580,.27470961,.31369793,.44999838E-01,2.8679998,5.2889962
65000,17889,.27517184,.30475463,.36000013E-01,2.9039998,5.2127194
66000,18216,.27576853,.31455340,.45000076E-01,2.9489999,5.1455321
67000,18525,.27634866,.31463697,.35000086E-01,2.9840000,5.0699811
68000,18835,.27669164,.29967157,.40999889E-01,3.0249999,5.0052626
69000,19170,.27737365,.32375006,.41000128E-01,3.0660000,4.9308701
70000,19474,.27778211,.30596580,.37999868E-01,3.1039999,4.8656003
71000,19791,.27821208,.30831020,.48000097E-01,3.1520000,4.8112155
72000,20092,.27844575,.29503607,.53999901E-01,3.2059999,4.7722996
73000,20402,.27893571,.31421294,.51000118E-01,3.2570000,4.7250605
74000,20696,.27922024,.29999054,.51999807E-01,3.3089998,4.6852981
75000,20984,.27943295,.29517369,.43000221E-01,3.3520000,4.6350377
76000,21282,.27973143,.30211728,.41999817E-01,3.3939998,4.5798744
77000,21567,.27987620,.29087859,.64000130E-01,3.4579999,4.5588776
78000,21866,.28024670,.30877528,.46000004E-01,3.5039999,4.5084393
79000,22195,.28066737,.31347960,.49999952E-01,3.5539999,4.4523076
80000,22509,.28109362,.31476787,.46000004E-01,3.5999999,4.3968012
81000,22822,.28144921,.30989623,.53999901E-01,3.6539998,4.3514331
82000,23139,.28188152,.31689844,.46000004E-01,3.6999998,4.2951595
83000,23463,.28242269,.32679856,.48000097E-01,3.7479999,4.2390433
84000,23788,.28283549,.31709850,.46999931E-01,3.7949998,4.1817108
85000,24113,.28318835,.31282836,.41000128E-01,3.8360000,4.1182155
86000,24408,.28333935,.29617430,.40999889E-01,3.8769999,4.0650680
