NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
92000,26293,.28509310,.31671319,.26000023E-01,2.6230001,.36981180
93000,26609,.28533286,.30739084,.24999857E-01,2.6480000,.33745605
94000,26903,.28556095,.30677343,.29999971E-01,2.6780000,.30828405
95000,27224,.28584113,.31217843,.27000189E-01,2.7050002,.27582576
96000,27513,.28589120,.29064752,.26000023E-01,2.7310002,.24686503
97000,27829,.28621347,.31715160,.25999784E-01,2.7570000,.21507948
98000,28144,.28641231,.30569920,.44000149E-01,2.8010001,.18471632
99000,28465,.28673752,.31860862,.40999889E-01,2.8420000,.15325733
100000,28761,.28685656,.29864115,.32000065E-01,2.8740001,.12380954
101000,29059,.28702553,.30392252,.29000044E-01,2.9030001,.94006095E-01
102000,29368,.28723592,.30848519,.29999971E-01,2.9330001,.63118226E-01
103000,29679,.28748218,.31260127,.26000023E-01,2.9590001,.32003741E-01
104000,29976,.28764550,.30446690,.26999950E-01,2.9860001,.23907126E-02
104075,30000,.28768511,.34261603,.20000935E-02,2.9880002,.0000000
